tDate,SumTodayNewLocal,SumTodayNewForeign,SumAccConfirmed,SumPercent,SumPer10HS,SeoulTodayNewLocal,SeoulTodayNewForeign,SeoulAccConfirmed,SeoulPercent,SeoulPer10HS,BusanTodayNewLocal,BusanTodayNewForeign,BusanAccConfirmed,BusanPercent,BusanPer10HS,DaeguTodayNewLocal,DaeguTodayNewForeign,DaeguAccConfirmed,DaeguPercent,DaeguPer10HS,IncheonTodayNewLocal,IncheonTodayNewForeign,IncheonAccConfirmed,IncheonPercent,IncheonPer10HS,GwangjuTodayNewLocal,GwangjuTodayNewForeign,GwangjuAccConfirmed,GwangjuPercent,GwangjuPer10HS,DaejeonTodayNewLocal,DaejeonTodayNewForeign,DaejeonAccConfirmed,DaejeonPercent,DaejeonPer10HS,UlsanTodayNewLocal,UlsanTodayNewForeign,UlsanAccConfirmed,UlsanPercent,UlsanPer10HS,SejongTodayNewLocal,SejongTodayNewForeign,SejongAccConfirmed,SejongPercent,SejongPer10HS,GyeonggiTodayNewLocal,GyeonggiTodayNewForeign,GyeonggiAccConfirmed,GyeonggiPercent,GyeonggiPer10HS,GangwonTodayNewLocal,GangwonTodayNewForeign,GangwonAccConfirmed,GangwonPercent,GangwonPer10HS,ChungbugTodayNewLocal,ChungbugTodayNewForeign,ChungbugAccConfirmed,ChungbugPercent,ChungbugPer10HS,ChungnamTodayNewLocal,ChungnamTodayNewForeign,ChungnamAccConfirmed,ChungnamPercent,ChungnamPer10HS,JeonbugTodayNewLocal,JeonbugTodayNewForeign,JeonbugAccConfirmed,JeonbugPercent,JeonbugPer10HS,JeonnamTodayNewLocal,JeonnamTodayNewForeign,JeonnamAccConfirmed,JeonnamPercent,JeonnamPer10HS,GyeongbugTodayNewLocal,GyeongbugTodayNewForeign,GyeongbugAccConfirmed,GyeongbugPercent,GyeongbugPer10HS,GyeongnamTodayNewLocal,GyeongnamTodayNewForeign,GyeongnamAccConfirmed,GyeongnamPercent,GyeongnamPer10HS,JejuTodayNewLocal,JejuTodayNewForeign,JejuAccConfirmed,JejuPercent,JejuPer10HS,QuarantineTodayNewLocal,QuarantineTodayNewForeign,QuarantineAccConfirmed,QuarantinePercent,QuarantinePer10HS
2020-04-18,9,9,10653,100,20.55,0,1,622,5.84,6.39,0,0,130,1.22,3.81,3,0,6830,64.11,280.32,0,1,90,0.84,3.04,0,0,30,0.28,2.06,-1,0,39,0.37,2.65,0,0,42,0.39,3.66,0,0,46,0.43,13.44,4,0,654,6.14,4.94,0,1,53,0.5,3.44,0,0,45,0.42,2.81,1,1,141,1.32,6.64,0,0,17,0.16,0.94,0,0,15,0.14,0.8,1,1,1358,12.75,51,1,0,116,1.09,3.45,0,0,13,0.12,1.94,0,4,412,3.87,0
2020-04-19,3,5,10661,100,20.56,1,1,624,5.85,6.41,0,0,130,1.22,3.81,1,1,6832,64.08,280.4,0,1,91,0.85,3.08,0,0,30,0.28,2.06,0,0,39,0.37,2.65,0,0,42,0.39,3.66,0,0,46,0.43,13.44,0,0,654,6.13,4.94,0,0,53,0.5,3.44,0,0,45,0.42,2.81,0,0,141,1.32,6.64,0,0,17,0.16,0.94,0,0,15,0.14,0.8,1,0,1359,12.75,51.04,0,0,116,1.09,3.45,0,0,13,0.12,1.94,0,2,414,3.88,0
2020-04-20,6,7,10674,100,20.59,0,0,624,5.85,6.41,2,0,132,1.24,3.87,1,0,6833,64.02,280.44,0,1,92,0.86,3.11,0,0,30,0.28,2.06,0,0,39,0.37,2.65,0,1,43,0.4,3.75,0,0,46,0.43,13.44,1,1,656,6.15,4.95,0,0,53,0.5,3.44,0,0,45,0.42,2.81,0,0,141,1.32,6.64,0,0,17,0.16,0.94,0,0,15,0.14,0.8,2,0,1361,12.75,51.12,0,0,116,1.09,3.45,0,0,13,0.12,1.94,0,4,418,3.92,0
2020-04-21,4,5,10683,100,20.6,1,1,626,5.86,6.43,0,0,132,1.24,3.87,2,0,6835,63.98,280.53,0,0,92,0.86,3.11,0,0,30,0.28,2.06,0,0,39,0.37,2.65,0,0,43,0.4,3.75,0,0,46,0.43,13.44,1,1,658,6.16,4.97,0,0,53,0.5,3.44,0,0,45,0.42,2.81,0,0,141,1.32,6.64,0,0,17,0.16,0.94,0,0,15,0.14,0.8,0,0,1361,12.74,51.12,0,0,116,1.09,3.45,0,0,13,0.12,1.94,0,3,421,3.94,0
2020-04-22,5,6,10694,100,20.63,0,2,628,5.87,6.45,1,1,134,1.25,3.93,1,0,6836,63.92,280.57,0,0,92,0.86,3.11,0,0,30,0.28,2.06,0,1,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,0,0,658,6.15,4.91,0,0,53,0.5,3.44,0,0,45,0.42,2.81,0,0,141,1.32,6.64,0,0,17,0.16,0.94,0,0,15,0.14,0.8,2,0,1363,12.75,51.19,1,0,117,1.09,3.48,0,0,13,0.12,1.94,0,2,423,3.96,0
2020-04-23,4,4,10702,100,20.64,0,0,628,5.87,6.45,0,1,135,1.26,3.96,3,1,6840,63.91,280.73,0,0,92,0.86,3.11,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,1,0,659,6.16,4.97,0,0,53,0.5,3.44,0,0,45,0.42,2.81,0,0,141,1.32,6.64,0,0,17,0.16,0.94,0,0,15,0.14,0.8,0,0,1363,12.74,51.19,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,2,425,3.97,0
2020-04-24,4,2,10708,100,20.65,0,0,628,5.86,6.45,0,1,136,1.27,3.99,2,0,6842,63.9,280.81,0,0,92,0.86,3.11,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,1,0,660,6.16,4.98,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,141,1.32,6.64,0,0,17,0.16,0.94,0,0,15,0.14,0.8,1,0,1364,12.74,51.23,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,1,426,3.98,0
2020-04-25,6,4,10718,100,20.67,1,0,629,5.87,6.46,0,0,136,1.27,3.99,3,0,6845,63.86,280.94,0,0,92,0.86,3.11,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,2,0,662,6.18,5,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,141,1.32,6.64,0,0,17,0.16,0.94,0,0,15,0.14,0.8,0,0,1364,12.73,51.23,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,4,430,4.01,0
2020-04-26,1,9,10728,100,20.69,0,0,629,5.86,6.46,0,1,137,1.28,4.02,1,0,6846,63.81,280.98,0,0,92,0.86,3.11,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,0,6,668,6.23,5.04,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,141,1.31,6.64,0,1,18,0.17,0.99,0,0,15,0.14,0.8,0,0,1364,12.71,51.23,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,1,431,4.02,0
2020-04-27,3,7,10738,100,20.71,0,0,629,5.86,6.46,0,0,137,1.28,4.02,1,0,6847,63.76,281.02,0,0,92,0.86,3.11,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,2,1,671,6.25,5.06,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,1,142,1.32,6.69,0,0,18,0.17,0.99,0,0,15,0.14,0.8,0,0,1364,12.7,51.23,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,5,436,4.06,0
2020-04-28,2,12,10752,100,20.74,0,4,633,5.89,6.5,0,0,137,1.27,4.02,0,2,6849,63.7,281.1,1,0,93,0.86,3.15,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,0,3,674,6.27,5.09,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,142,1.32,6.69,0,0,18,0.17,0.99,0,0,15,0.14,0.8,1,0,1365,12.7,51.27,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,3,439,4.08,0
2020-04-29,4,5,10761,100,20.76,0,0,633,5.89,6.5,0,0,137,1.27,4.02,3,0,6852,63.67,281.22,0,0,93,0.86,3.15,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,1,1,676,6.28,5.1,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,1,143,1.33,6.74,0,0,18,0.17,0.99,0,0,15,0.14,0.8,0,0,1365,12.68,51.27,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,3,442,4.11,0
2020-04-30,0,4,10765,100,20.76,0,0,633,5.88,6.5,0,0,137,1.27,4.02,0,0,6852,63.65,281.22,0,0,93,0.86,3.15,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,0,0,676,6.28,5.1,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,143,1.33,6.74,0,0,18,0.17,0.99,0,0,15,0.14,0.8,0,0,1365,12.68,51.27,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,4,446,4.14,0
2020-05-01,1,8,10774,100,20.78,0,1,634,5.88,6.51,0,0,137,1.27,4.02,0,0,6852,63.6,281.22,0,1,94,0.87,3.18,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,0,2,678,6.29,5.12,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,143,1.33,6.74,0,0,18,0.17,0.99,0,0,15,0.14,0.8,1,0,1366,12.68,51.31,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,4,450,4.18,0
2020-05-02,0,6,10780,100,20.79,0,1,635,5.89,6.52,0,1,138,1.28,4.04,0,0,6852,63.56,281.22,0,1,95,0.88,3.21,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,0,0,678,6.29,5.12,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,143,1.33,6.74,0,0,18,0.17,0.99,0,0,15,0.14,0.8,0,0,1366,12.67,51.31,0,0,117,1.09,3.48,0,0,13,0.12,1.94,0,3,453,4.2,0
2020-05-03,3,10,10793,100,20.82,0,2,637,5.9,6.54,0,0,138,1.28,4.04,3,1,6856,63.52,281.39,0,0,95,0.88,3.21,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,43,0.4,3.75,0,0,46,0.43,13.44,0,2,680,6.3,5.13,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,143,1.32,6.74,0,0,18,0.17,0.99,0,0,15,0.14,0.8,0,0,1366,12.66,51.31,0,0,117,1.08,3.48,0,0,13,0.12,1.94,0,5,458,4.24,0
2020-05-04,0,8,10801,100,20.83,0,0,637,5.9,6.54,0,0,138,1.28,4.04,0,0,6856,63.48,281.39,0,1,96,0.89,3.25,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,1,44,0.41,3.84,0,0,46,0.43,13.44,0,1,681,6.3,5.14,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,143,1.32,6.74,0,0,18,0.17,0.99,0,1,16,0.15,0.86,0,0,1366,12.56,51.31,0,0,117,1.08,3.48,0,0,13,0.12,1.94,0,4,462,4.28,0
2020-05-05,0,3,10804,100,20.84,0,0,637,5.9,6.54,0,0,138,1.28,4.04,0,0,6856,63.46,281.39,0,1,97,0.9,3.28,0,0,30,0.28,2.06,0,0,40,0.37,2.71,0,0,44,0.41,3.84,0,0,46,0.43,13.44,0,0,681,6.3,5.14,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,143,1.32,6.74,0,0,18,0.17,0.99,0,0,16,0.15,0.86,0,0,1366,12.64,51.31,0,0,117,1.08,3.48,0,0,13,0.12,1.94,0,2,464,4.29,0
2020-05-06,0,2,10806,100,20.84,0,0,637,6.3,6.54,0,0,138,0.49,4.04,0,0,6856,0.42,281.39,0,0,97,1.32,3.28,0,0,30,0.17,2.06,0,0,40,0.15,2.71,0,0,44,12.64,3.84,0,0,46,1.08,13.44,0,0,681,6.3,5.14,0,0,53,0.49,3.44,0,0,45,0.42,2.81,0,0,143,1.32,6.74,0,0,18,0.17,0.99,0,0,16,0.15,0.86,0,0,1366,12.64,51.31,0,0,117,1.08,3.48,0,0,13,0.12,1.94,0,2,466,0.12,0
2020-05-07,1,3,10810,100,20.85,0,0,637,5.89,6.54,0,0,138,1.28,4.04,0,0,6856,63.42,281.39,0,0,97,0.9,3.28,0,0,30,0.28,2.06,0,1,41,0.38,2.78,0,0,44,0.41,3.84,0,0,46,0.43,13.44,1,0,682,6.31,5.15,0,0,53,0.49,3.44,0,1,46,0.43,2.88,0,0,143,1.32,6.74,0,0,18,0.17,0.86,0,0,16,0.15,0.86,0,0,1366,12.64,51.31,0,0,117,1.08,3.48,0,0,13,0.12,1.94,0,1,467,4.32,0
2020-05-08,1,11,10822,100,20.87,0,0,637,5.89,6.54,0,2,140,1.29,4.1,0,3,6859,63.38,281.51,0,0,97,0.9,3.28,0,0,30,0.28,2.06,0,0,41,0.38,2.78,0,0,44,0.41,3.84,0,0,46,0.43,13.44,1,1,684,6.32,5.16,0,0,53,0.49,3.44,0,1,47,0.43,2.94,0,0,143,1.32,6.74,0,1,19,0.18,1.05,0,0,16,0.15,0.86,0,0,1366,12.62,51.31,0,0,117,1.08,3.48,0,0,13,0.12,1.94,0,3,470,4.34,0
2020-05-09,17,1,10840,100,20.91,12,0,649,5.99,6.67,1,0,141,1.3,4.13,0,0,6859,63.27,281.51,1,0,98,0.9,3.32,0,0,30,0.28,2.06,0,0,41,0.38,2.78,0,0,44,0.41,3.84,0,0,46,0.42,13.44,3,1,668,6.35,5.19,0,0,53,0.49,3.44,0,0,47,0.43,2.94,0,0,143,1.32,6.74,0,0,19,0.18,1.05,0,0,16,0.15,0.86,0,0,1366,12.6,51.31,0,0,117,1.08,3.48,0,0,13,0.12,1.94,0,0,470,4.34,0
2020-05-10,26,8,10874,100,20.97,12,2,663,6.1,6.81,0,0,141,1.3,4.13,2,0,6861,63.1,281.59,3,0,101,0.93,3.42,0,0,30,0.28,2.06,0,0,41,0.38,2.78,0,0,44,0.4,3.84,0,0,46,0.42,13.44,6,0,694,6.38,5.24,0,0,53,0.49,3.44,2,0,49,0.45,3.06,0,0,143,1.32,6.74,0,0,19,0.17,1.05,0,0,16,0.15,0.86,0,0,1366,12.56,51.31,0,0,117,1.08,3.48,1,0,14,0.13,2.09,0,6,476,4.38,0
2020-05-11,29,6,10909,100,21.04,20,0,683,6.26,7.02,0,0,141,1.29,4.13,0,0,6861,62.89,281.59,2,1,104,0.95,3.52,0,0,30,0.28,2.06,0,0,41,0.38,2.78,0,0,44,0.4,3.84,0,1,47,0.43,13.73,4,0,698,6.4,5.27,0,1,54,0.5,3.51,3,0,52,0.48,3.25,0,0,143,1.31,6.74,0,0,19,0.17,1.05,0,0,16,0.15,0.86,0,0,1366,12.52,51.31,0,0,117,1.07,3.48,0,0,14,0.13,2.09,0,3,479,4.39,0
2020-05-12,22,5,10936,100,21.09,12,0,695,6.36,7.14,0,0,141,1.29,4.13,1,0,6862,62.75,281.63,1,0,105,0.96,3.55,0,0,30,0.27,2.06,0,2,43,0.39,2.92,0,0,44,0.4,3.84,0,0,47,0.43,13.73,8,0,706,6.46,5.33,0,0,54,0.49,3.51,0,0,52,0.48,3.25,0,0,143,1.31,6.74,0,0,19,0.17,1.05,0,0,16,0.15,0.86,0,1,1367,12.5,51.34,0,1,118,1.08,3.51,0,0,14,0.13,2.09,0,1,480,4.39,0
2020-05-13,22,4,10962,100,21.14,12,0,707,6.45,7.26,3,0,144,1.31,4.22,2,1,6865,62.63,281.76,2,0,107,0.98,3.62,0,0,30,0.27,2.06,0,0,43,0.39,2.92,0,1,45,0.41,3.92,0,0,47,0.43,13.73,1,1,708,6.46,5.34,0,0,54,0.49,3.51,0,0,52,0.47,3.25,0,0,143,1.3,6.74,1,0,20,0.18,1.1,0,0,16,0.15,0.86,0,0,1367,12.47,51.34,1,0,119,1.09,3.54,0,0,14,0.13,2.09,0,1,481,4.39,0
2020-05-14,26,3,10991,100,21.2,3,1,711,6.47,7.3,0,0,144,1.31,4.22,0,0,6865,62.46,281.76,12,0,119,1.08,4.03,0,0,30,0.27,2.06,0,0,43,0.39,2.92,0,0,45,0.41,3.92,0,0,47,0.43,13.73,6,0,714,6.5,5.39,1,0,55,0.5,3.57,3,0,55,0.5,3.44,1,0,144,1.31,6.78,0,0,20,0.18,1.1,0,1,17,0.15,0.91,0,1,1368,12.45,51.38,0,0,119,1.08,3.54,0,0,14,0.13,2.09,0,0,481,4.38,0
2020-05-15,22,5,11018,100,21.25,14,0,725,6.58,7.45,0,0,144,1.31,4.22,3,0,6868,62.33,281.88,4,1,124,1.13,4.19,0,0,30,0.27,2.06,0,0,43,0.39,2.92,0,0,45,0.41,3.92,0,0,47,0.43,13.73,1,2,717,6.51,5.41,0,0,55,0.5,3.57,0,0,55,0.5,3.44,0,0,144,1.31,6.78,0,0,20,0.18,1.1,0,1,18,0.16,0.97,0,0,1368,12.42,51.38,0,0,119,1.08,3.54,0,0,14,0.13,2.09,0,1,482,4.37,0
2020-05-16,9,10,11037,100,21.29,5,0,730,6.61,7.5,0,0,144,1.3,4.22,1,0,6869,62.24,281.92,0,0,124,1.12,4.19,0,0,30,0.27,2.06,0,0,43,0.39,2.92,0,0,45,0.41,3.92,0,0,47,0.43,13.73,2,2,721,6.53,5.44,0,0,55,0.5,3.57,1,0,56,0.51,3.5,0,0,144,1.3,6.78,0,0,20,0.18,1.1,0,0,18,0.16,0.97,0,0,1368,12.39,51.38,0,0,119,1.08,3.54,0,0,14,0.13,2.09,0,8,490,4.44,0
2020-05-17,6,7,11050,100,21.31,4,1,735,6.65,7.55,0,0,144,1.3,4.22,1,0,6870,62.17,281.96,0,0,124,1.12,4.19,0,0,30,0.27,2.06,1,0,44,0.4,2.98,0,0,45,0.41,3.92,0,0,47,0.43,13.73,0,0,721,6.52,5.44,0,0,55,0.5,3.57,0,0,56,0.51,3.5,0,0,144,1.3,6.78,0,0,20,0.18,1.1,0,0,18,0.16,0.97,0,0,1368,12.38,51.38,0,2,121,1.1,3.6,0,0,14,0.13,2.09,0,4,494,4.47,0
2020-05-18,5,10,11065,100,21.34,0,1,736,6.65,7.56,0,0,144,1.3,4.22,1,0,6871,62.1,282,0,0,124,1.12,4.19,0,0,30,0.27,2.06,0,0,44,0.4,2.98,0,0,45,0.41,3.92,0,0,47,0.42,13.73,2,1,724,6.54,5.46,0,0,55,0.5,3.57,2,1,59,0.53,3.69,0,0,144,1.3,6.78,0,0,20,0.18,1.1,0,0,18,0.16,0.97,0,0,1368,12.36,51.38,0,0,121,1.09,3.6,0,0,14,0.13,2.09,0,7,501,4.53,0
2020-05-19,9,4,11078,100,21.37,6,0,742,6.7,7.62,0,0,144,1.3,4.22,0,0,6871,62.02,282,2,0,126,1.14,4.26,0,0,30,0.27,2.06,0,0,44,0.4,2.98,0,4,49,0.44,4.27,0,0,47,0.42,13.73,1,0,725,6.54,5.47,0,0,55,0.5,3.57,0,0,59,0.53,3.69,0,0,144,1.3,6.78,0,0,20,0.18,1.1,0,0,18,0.16,0.97,0,0,1368,12.35,51.38,0,0,121,1.09,3.6,0,0,14,0.13,2.09,0,0,501,4.52,0
2020-05-20,24,8,11110,100,21.43,6,4,752,6.77,7.73,0,0,144,1.3,4.22,1,0,6872,61.85,282.05,8,0,134,1.21,4.53,0,0,30,0.27,2.06,0,0,44,0.4,2.98,0,0,49,0.44,4.27,0,0,47,0.42,13.73,8,2,735,6.62,5.55,0,0,55,0.5,3.57,0,0,59,0.53,3.69,0,0,144,1.3,6.78,1,0,21,0.19,1.16,0,0,18,0.16,0.97,0,0,1368,12.31,51.38,0,0,121,1.09,3.6,0,0,14,0.13,2.09,0,2,504,4.53,0
2020-05-21,10,2,11122,100,21.45,3,1,756,6.8,7.77,0,0,144,1.29,4.22,0,0,6872,61.79,282.05,6,0,140,1.26,4.74,0,0,30,0.27,2.06,0,0,44,0.4,2.98,0,0,49,0.44,4.27,0,0,47,0.42,13.73,0,0,735,6.61,5.55,0,0,55,0.49,3.57,0,0,59,0.53,3.69,1,0,145,1.3,6.83,0,0,21,0.19,1.16,0,0,18,0.16,0.97,0,0,1368,12.3,51.38,0,0,121,1.09,3.6,0,0,14,0.13,2.09,0,1,504,4.53,0
2020-05-22,11,9,11142,100,21.49,1,1,758,6.8,7.79,0,0,144,1.29,4.22,0,0,6872,61.68,282.05,1,0,141,1.27,4.77,0,0,30,0.27,2.06,0,0,44,0.39,2.98,0,1,50,0.45,4.36,0,0,47,0.42,13.73,6,0,741,6.65,5.59,0,0,55,0.49,3.57,0,0,59,0.53,3.69,0,0,145,1.3,6.83,0,0,21,0.19,1.16,0,0,18,0.16,0.97,2,0,1370,12.3,51.46,1,0,122,1.09,3.63,0,0,14,0.13,2.09,0,7,511,4.59,0
2020-05-23,19,4,11165,100,21.53,4,0,762,6.82,7.83,0,0,144,1.29,4.22,1,0,6873,61.56,282.09,0,0,141,1.26,4.77,0,0,30,0.27,2.06,0,1,45,0.4,3.05,0,0,50,0.45,4.36,0,0,47,0.42,13.73,13,0,754,6.75,5.69,0,0,55,0.49,3.57,0,0,59,0.53,3.69,0,0,145,1.3,6.83,0,0,21,0.19,1.16,0,0,18,0.16,0.97,0,0,1370,12.27,51.46,1,0,123,1.1,3.66,0,0,14,0.13,2.09,0,3,514,4.6,0
2020-05-24,17,8,11190,100,21.58,4,2,768,6.86,7.89,0,0,144,1.29,4.22,0,0,6873,61.42,282.09,2,0,143,1.28,4.84,0,0,30,0.27,2.06,0,0,45,0.4,3.05,0,0,50,0.45,4.36,0,0,47,0.42,13.73,5,1,760,6.79,5.74,0,1,56,0.5,3.64,0,0,59,0.53,3.69,0,0,145,1.3,6.83,0,0,21,0.19,1.16,0,0,18,0.16,0.97,6,0,1376,12.3,51.68,0,0,123,1.1,3.66,0,0,14,0.13,2.09,0,4,518,4.63,0
2020-05-25,13,3,11206,100,21.61,6,0,774,6.91,7.95,0,0,144,1.29,4.22,1,0,6874,61.34,282.13,1,0,144,1.29,4.87,0,0,30,0.27,2.06,0,0,45,0.4,3.05,0,0,50,0.45,4.36,0,0,47,0.42,13.73,4,2,766,6.84,5.78,0,0,56,0.5,3.64,0,0,59,0.53,3.69,0,0,145,1.29,6.83,0,0,21,0.19,1.16,0,0,18,0.16,0.97,1,0,1377,12.29,51.72,0,0,123,1.1,3.66,0,0,14,0.12,2.09,0,1,519,4.63,0
2020-05-26,16,3,11225,100,21.65,8,1,783,6.98,8.04,0,0,144,1.28,4.22,1,0,6875,61.25,282.17,3,0,147,1.31,4.97,0,0,30,0.27,2.06,0,0,45,0.4,3.05,0,0,50,0.45,4.36,0,0,47,0.42,13.73,2,0,768,6.84,5.8,0,0,56,0.5,3.64,0,0,60,0.53,3.75,1,0,145,1.29,6.83,0,0,21,0.19,1.16,0,0,18,0.16,0.97,1,0,1378,12.28,51.76,0,0,123,1.1,3.66,0,0,14,0.12,2.09,0,2,521,4.64,0
2020-05-27,37,3,11265,100,21.73,19,0,802,7.12,8.24,0,0,144,1.28,4.22,2,1,6878,61.06,282.29,10,1,158,1.4,5.34,0,0,30,0.27,2.06,0,0,45,0.4,3.05,0,0,50,0.44,4.36,0,0,47,0.42,13.73,6,0,774,6.87,5.84,0,0,56,0.5,3.64,0,0,60,0.53,3.75,0,0,145,1.29,6.83,0,0,21,0.19,1.16,0,0,18,0.16,0.97,0,0,1378,12.23,51.76,0,0,123,1.09,3.66,0,0,14,0.12,2.09,0,1,522,4.63,0
2020-05-28,68,11,11344,100,21.88,22,2,826,7.28,8.49,0,1,145,1.28,4.25,2,0,6880,60.65,282.37,22,0,180,1.59,6.09,0,0,30,0.26,2.06,0,0,45,0.4,3.05,0,0,50,0.44,4.36,0,0,47,0.41,13.73,21,0,795,7.01,6,0,0,56,0.49,3.64,0,0,60,0.53,3.75,1,0,146,1.29,6.88,0,0,21,0.19,1.16,0,0,18,0.16,0.97,0,1,1379,12.16,51.79,0,0,123,1.08,3.66,0,0,14,0.12,2.09,0,7,529,4.66,0
2020-05-29,55,3,11402,100,21.99,19,1,846,7.42,8.69,0,0,145,1.27,4.25,0,0,6880,60.34,282.37,18,0,198,1.74,6.7,0,0,30,0.26,2.06,0,0,45,0.39,3.05,0,0,50,0.44,4.36,0,0,47,0.41,13.73,18,2,815,7.15,6.15,0,0,56,0.49,3.64,0,0,60,0.53,3.75,0,0,146,1.28,6.88,0,0,21,0.18,1.16,0,0,18,0.16,0.97,0,0,1379,12.09,51.79,0,0,123,1.08,3.66,0,0,14,0.12,2.09,0,0,529,4.64,0
2020-05-30,27,12,11441,100,22.07,7,2,855,7.47,8.78,1,0,146,1.28,4.28,1,1,6882,60.15,282.46,5,0,203,1.77,6.87,0,2,32,0.28,2.2,0,0,45,0.39,3.05,0,0,50,0.44,4.36,0,0,47,0.41,13.73,12,1,828,7.24,6.25,1,0,57,0.5,3.7,0,0,60,0.52,3.75,0,0,146,1.28,6.88,0,0,21,0.18,1.16,0,1,19,0.17,1.02,0,0,1379,12.05,51.79,0,0,123,1.08,3.66,0,0,14,0.12,2.09,0,5,534,4.67,0
2020-05-31,15,12,11468,100,22.12,5,1,861,7.51,8.85,0,1,147,1.28,4.31,0,1,6883,60.02,282.5,3,0,206,1.8,6.97,0,0,32,0.28,2.2,0,1,46,0.4,3.12,0,2,52,0.45,4.53,0,0,47,0.41,13.73,7,5,840,7.32,6.34,0,0,57,0.5,3.7,0,0,60,0.52,3.75,0,0,146,1.27,6.88,0,0,21,0.18,1.16,0,0,19,0.17,1.02,0,0,1379,12.02,51.79,0,0,123,1.07,3.66,0,1,15,0.13,2.24,0,0,534,4.66,0
2020-06-01,30,5,11503,100,22.19,0,1,862,7.49,8.86,0,0,147,1.28,4.31,1,0,6884,59.85,282.54,18,0,224,1.95,7.58,0,0,32,0.28,2.2,0,0,46,0.4,3.12,0,0,52,0.45,4.53,0,0,47,0.41,13.73,11,1,852,7.41,6.43,0,0,57,0.5,3.7,0,0,60,0.52,3.75,0,0,146,1.27,6.88,0,0,21,0.18,1.16,0,1,20,0.17,1.07,0,0,1379,11.99,51.79,0,0,123,1.07,3.66,0,0,15,0.13,2.24,0,2,536,4.66,0
2020-06-02,36,2,11541,100,22.26,13,1,876,7.59,9,0,0,147,1.27,4.31,0,0,6884,59.65,282.54,8,0,232,2.01,7.85,0,0,32,0.28,2.2,0,0,46,0.4,3.12,0,0,52,0.45,4.53,0,0,47,0.41,13.73,15,0,867,7.51,6.54,0,0,57,0.49,3.7,0,0,60,0.52,3.75,0,0,146,1.27,6.88,0,0,21,0.18,1.16,0,0,20,0.17,1.07,0,0,1379,11.95,51.79,0,0,123,1.07,3.66,0,0,15,0.13,2.24,0,1,537,4.65,0
2020-06-03,46,3,11590,100,22.35,17,2,895,7.72,9.2,0,0,147,1.27,4.31,1,0,6885,59.4,282.58,17,0,249,2.15,8.42,0,0,32,0.28,2.2,0,0,46,0.4,3.12,0,0,52,0.45,4.53,0,0,47,0.41,13.73,11,1,879,7.58,6.63,0,0,57,0.49,3.7,0,0,60,0.52,3.75,0,0,146,1.26,6.88,0,0,21,0.18,1.16,0,0,20,0.17,1.07,0,0,1379,11.9,51.79,0,0,123,1.06,3.66,0,0,15,0.13,2.24,0,0,537,4.63,0
