Seq,Region,Rdate,social_distancing
6303,경상북도,2020-07-25,3
6304,경상북도,2020-07-26,3
6305,경상북도,2020-07-27,3
6306,경상북도,2020-07-28,3
6307,경상북도,2020-07-29,3
6308,경상북도,2020-07-30,3
6309,경상북도,2020-07-31,3
6310,경상북도,2020-08-01,3
6311,경상북도,2020-08-02,3
6312,경상북도,2020-08-03,3
6313,경상북도,2020-08-04,3
6314,경상북도,2020-08-05,3
6315,경상북도,2020-08-06,3
6316,경상북도,2020-08-07,3
6317,경상북도,2020-08-08,3
6318,경상북도,2020-08-09,3
6319,경상북도,2020-08-10,3
6320,경상북도,2020-08-11,3
6321,경상북도,2020-08-12,3
6322,경상북도,2020-08-13,3
6323,경상북도,2020-08-14,3
6324,경상북도,2020-08-15,3
6325,경상북도,2020-08-16,3
6326,경상북도,2020-08-17,3
6327,경상북도,2020-08-18,3
6328,경상북도,2020-08-19,3
6329,경상북도,2020-08-20,3
6330,경상북도,2020-08-21,3
6331,경상북도,2020-08-22,3
6332,경상북도,2020-08-23,2
6333,경상북도,2020-08-24,2
6334,경상북도,2020-08-25,2
6335,경상북도,2020-08-26,2
6336,경상북도,2020-08-27,2
6337,경상북도,2020-08-28,2
6338,경상북도,2020-08-29,2
6339,경상북도,2020-08-30,2
6340,경상북도,2020-08-31,2
6341,경상북도,2020-09-01,2
6342,경상북도,2020-09-02,2
6343,경상북도,2020-09-03,2
6344,경상북도,2020-09-04,2
6345,경상북도,2020-09-05,2
6346,경상북도,2020-09-06,2
6347,경상북도,2020-09-07,2
6348,경상북도,2020-09-08,2
6349,경상북도,2020-09-09,2
6350,경상북도,2020-09-10,2
6351,경상북도,2020-09-11,2
6352,경상북도,2020-09-12,2
6353,경상북도,2020-09-13,2
6354,경상북도,2020-09-14,2
6355,경상북도,2020-09-15,2
6356,경상북도,2020-09-16,2
6357,경상북도,2020-09-17,2
6358,경상북도,2020-09-18,2
6359,경상북도,2020-09-19,2
6360,경상북도,2020-09-20,2
6361,경상북도,2020-09-21,2
6362,경상북도,2020-09-22,2
6363,경상북도,2020-09-23,2
6364,경상북도,2020-09-24,2
6365,경상북도,2020-09-25,2
6366,경상북도,2020-09-26,2
6367,경상북도,2020-09-27,2
6368,경상북도,2020-09-28,3
6369,경상북도,2020-09-29,3
6370,경상북도,2020-09-30,3
6371,경상북도,2020-10-01,3
6372,경상북도,2020-10-02,3
6373,경상북도,2020-10-03,3
6374,경상북도,2020-10-04,3
6375,경상북도,2020-10-05,3
6376,경상북도,2020-10-06,3
6377,경상북도,2020-10-07,3
6378,경상북도,2020-10-08,3
6379,경상북도,2020-10-09,3
6380,경상북도,2020-10-10,3
6381,경상북도,2020-10-11,3
6382,경상북도,2020-10-12,1
6383,경상북도,2020-10-13,1
6384,경상북도,2020-10-14,1
6385,경상북도,2020-10-15,1
6386,경상북도,2020-10-16,1
6387,경상북도,2020-10-17,1
6388,경상북도,2020-10-18,1
6389,경상북도,2020-10-19,1
6390,경상북도,2020-10-20,1
6391,경상북도,2020-10-21,1
6392,경상북도,2020-10-22,1
6393,경상북도,2020-10-23,1
6394,경상북도,2020-10-24,1
6395,경상북도,2020-10-25,1
6396,경상북도,2020-10-26,1
6397,경상북도,2020-10-27,1
6398,경상북도,2020-10-28,1
6399,경상북도,2020-10-29,1
6400,경상북도,2020-10-30,1
6401,경상북도,2020-10-31,1
6402,경상북도,2020-11-01,1
6403,경상북도,2020-11-02,1
6404,경상북도,2020-11-03,1
6405,경상북도,2020-11-04,1
6406,경상북도,2020-11-05,1
6407,경상북도,2020-11-06,1
6408,경상북도,2020-11-07,1
6409,경상북도,2020-11-08,1
6410,경상북도,2020-11-09,1
6411,경상북도,2020-11-10,1
6412,경상북도,2020-11-11,1
6413,경상북도,2020-11-12,1
6414,경상북도,2020-11-13,1
6415,경상북도,2020-11-14,1
6416,경상북도,2020-11-15,1
6417,경상북도,2020-11-16,1
6418,경상북도,2020-11-17,1
6419,경상북도,2020-11-18,1
6420,경상북도,2020-11-19,1
6421,경상북도,2020-11-20,1
6422,경상북도,2020-11-21,1
6423,경상북도,2020-11-22,1
6424,경상북도,2020-11-23,1
6425,경상북도,2020-11-24,1
6426,경상북도,2020-11-25,1
6427,경상북도,2020-11-26,1
6428,경상북도,2020-11-27,1
6429,경상북도,2020-11-28,1
6430,경상북도,2020-11-29,1
6431,경상북도,2020-11-30,1
6432,경상북도,2020-12-01,1
6433,경상북도,2020-12-02,1
6434,경상북도,2020-12-03,1
6435,경상북도,2020-12-04,1
6436,경상북도,2020-12-05,1
6437,경상북도,2020-12-06,1
6438,경상북도,2020-12-07,1
6439,경상북도,2020-12-08,2
6440,경상북도,2020-12-09,2
6441,경상북도,2020-12-10,2
6442,경상북도,2020-12-11,2
6443,경상북도,2020-12-12,2
6444,경상북도,2020-12-13,2
6445,경상북도,2020-12-14,2
6446,경상북도,2020-12-15,2
6447,경상북도,2020-12-16,2
6448,경상북도,2020-12-17,2
6449,경상북도,2020-12-18,2
6450,경상북도,2020-12-19,2
6451,경상북도,2020-12-20,2
6452,경상북도,2020-12-21,2
6453,경상북도,2020-12-22,2
6454,경상북도,2020-12-23,2
6455,경상북도,2020-12-24,2
6456,경상북도,2020-12-25,2
6457,경상북도,2020-12-26,2
6458,경상북도,2020-12-27,2
6459,경상북도,2020-12-28,2
6460,경상북도,2020-12-29,2
6461,경상북도,2020-12-30,3
6462,경상북도,2020-12-31,3
6463,경상북도,2021-01-01,3
6464,경상북도,2021-01-02,3
6465,경상북도,2021-01-03,3
6466,경상북도,2021-01-04,2
6467,경상북도,2021-01-05,2
6468,경상북도,2021-01-06,2
6469,경상북도,2021-01-07,2
6470,경상북도,2021-01-08,2
6471,경상북도,2021-01-09,2
6472,경상북도,2021-01-10,2
6473,경상북도,2021-01-11,3
6474,경상북도,2021-01-12,3
6475,경상북도,2021-01-13,3
6476,경상북도,2021-01-14,3
6477,경상북도,2021-01-15,3
6478,경상북도,2021-01-16,3
6479,경상북도,2021-01-17,3
6480,경상북도,2021-01-18,2
6481,경상북도,2021-01-19,2
6482,경상북도,2021-01-20,2
6483,경상북도,2021-01-21,2
6484,경상북도,2021-01-22,2
6485,경상북도,2021-01-23,2
6486,경상북도,2021-01-24,2
6487,경상북도,2021-01-25,2
6488,경상북도,2021-01-26,2
6489,경상북도,2021-01-27,2
6490,경상북도,2021-01-28,2
6491,경상북도,2021-01-29,2
6492,경상북도,2021-01-30,2
6493,경상북도,2021-01-31,2
6494,경상북도,2021-02-01,2
6495,경상북도,2021-02-02,2
6496,경상북도,2021-02-03,2
6497,경상북도,2021-02-04,2
6498,경상북도,2021-02-05,2
6499,경상북도,2021-02-06,2
6500,경상북도,2021-02-07,2
6501,경상북도,2021-02-08,2
6502,경상북도,2021-02-09,2
6503,경상북도,2021-02-10,2
6504,경상북도,2021-02-11,2
6505,경상북도,2021-02-12,2
6506,경상북도,2021-02-13,2
6507,경상북도,2021-02-14,2
6508,경상북도,2021-02-15,1
6509,경상북도,2021-02-16,1
6510,경상북도,2021-02-17,1
6511,경상북도,2021-02-18,1
6512,경상북도,2021-02-19,1
6513,경상북도,2021-02-20,1
6514,경상북도,2021-02-21,1
6515,경상북도,2021-02-22,1
6516,경상북도,2021-02-23,1
6517,경상북도,2021-02-24,1
6518,경상북도,2021-02-25,1
6519,경상북도,2021-02-26,1
6520,경상북도,2021-02-27,1
6521,경상북도,2021-02-28,1
6522,경상북도,2021-03-01,1
6523,경상북도,2021-03-02,1
6524,경상북도,2021-03-03,1
6525,경상북도,2021-03-04,1
6526,경상북도,2021-03-05,1
6527,경상북도,2021-03-06,1
6528,경상북도,2021-03-07,1
6529,경상북도,2021-03-08,1
6530,경상북도,2021-03-09,1
6531,경상북도,2021-03-10,1
6532,경상북도,2021-03-11,1
6533,경상북도,2021-03-12,1
6534,경상북도,2021-03-13,1
6535,경상북도,2021-03-14,1
6536,경상북도,2021-03-15,1
6537,경상북도,2021-03-16,1
6538,경상북도,2021-03-17,1
6539,경상북도,2021-03-18,1
6540,경상북도,2021-03-19,1
6541,경상북도,2021-03-20,1
6542,경상북도,2021-03-21,1
6543,경상북도,2021-03-22,1
6544,경상북도,2021-03-23,1
6545,경상북도,2021-03-24,1
6546,경상북도,2021-03-25,1
6547,경상북도,2021-03-26,1
6548,경상북도,2021-03-27,1
6549,경상북도,2021-03-28,1
6550,경상북도,2021-03-29,1
6551,경상북도,2021-03-30,1
6552,경상북도,2021-03-31,1
6553,경상북도,2021-04-01,1
6554,경상북도,2021-04-02,1
6555,경상북도,2021-04-03,1
6556,경상북도,2021-04-04,1
6557,경상북도,2021-04-05,1
6558,경상북도,2021-04-06,1
6559,경상북도,2021-04-07,1
6560,경상북도,2021-04-08,1
6561,경상북도,2021-04-09,1
6562,경상북도,2021-04-10,1
6563,경상북도,2021-04-11,1
6564,경상북도,2021-04-12,1
6565,경상북도,2021-04-13,1
6566,경상북도,2021-04-14,1
6567,경상북도,2021-04-15,1
6568,경상북도,2021-04-16,1
6569,경상북도,2021-04-17,1
6570,경상북도,2021-04-18,1
6571,경상북도,2021-04-19,1
6572,경상북도,2021-04-20,1
6573,경상북도,2021-04-21,1
6574,경상북도,2021-04-22,1
6575,경상북도,2021-04-23,1
6576,경상북도,2021-04-24,1
6577,경상북도,2021-04-25,1
6580,경상북도,2021-04-26,1
6581,경상북도,2021-04-27,1
6582,경상북도,2021-04-28,1
6583,경상북도,2021-04-29,1
6584,경상북도,2021-04-30,1
6585,경상북도,2021-05-01,1
6586,경상북도,2021-05-02,1
6588,경상북도,2021-05-03,1
6589,경상북도,2021-05-04,1
6590,경상북도,2021-05-05,1
6591,경상북도,2021-05-06,1
6592,경상북도,2021-05-07,1
6593,경상북도,2021-05-08,1
6594,경상북도,2021-05-09,1
6595,경상북도,2021-05-10,1
6596,경상북도,2021-05-11,1
6597,경상북도,2021-05-12,1
6598,경상북도,2021-05-13,1
6599,경상북도,2021-05-14,1
6600,경상북도,2021-05-15,1
6601,경상북도,2021-05-16,1
6602,경상북도,2021-05-17,1
6603,경상북도,2021-05-18,1
6604,경상북도,2021-05-19,1
6605,경상북도,2021-05-20,1
6606,경상북도,2021-05-21,1
6607,경상북도,2021-05-22,1
6608,경상북도,2021-05-23,1
6610,경상북도,2021-05-24,1
6611,경상북도,2021-05-25,1
6612,경상북도,2021-05-26,1
6613,경상북도,2021-05-27,1
6614,경상북도,2021-05-28,1
6615,경상북도,2021-05-29,1
6616,경상북도,2021-05-30,1
6617,경상북도,2021-05-31,1
6618,경상북도,2021-06-01,1
6619,경상북도,2021-06-02,1
6620,경상북도,2021-06-03,1
6621,경상북도,2021-06-04,1
6622,경상북도,2021-06-05,1
6623,경상북도,2021-06-06,1
6624,경상북도,2021-06-07,1
6625,경상북도,2021-06-08,1
6626,경상북도,2021-06-09,1
6627,경상북도,2021-06-10,1
6628,경상북도,2021-06-11,1
6629,경상북도,2021-06-12,1
6630,경상북도,2021-06-13,1
6632,경상북도,2021-06-14,1
6633,경상남도,2020-02-23,2
6634,경상남도,2020-02-24,2
6635,경상남도,2020-02-25,2
6636,경상남도,2020-02-26,2
6637,경상남도,2020-02-27,2
6638,경상남도,2020-02-28,2
6639,경상남도,2020-02-29,2
6640,경상남도,2020-03-01,2
6641,경상남도,2020-03-02,2
6642,경상남도,2020-03-03,2
6643,경상남도,2020-03-04,2
6644,경상남도,2020-03-05,2
6645,경상남도,2020-03-06,2
6646,경상남도,2020-03-07,2
6647,경상남도,2020-03-08,2
6648,경상남도,2020-03-09,2
6649,경상남도,2020-03-10,2
6650,경상남도,2020-03-11,2
6651,경상남도,2020-03-12,2
6652,경상남도,2020-03-13,2
6653,경상남도,2020-03-14,2
6654,경상남도,2020-03-15,2
6655,경상남도,2020-03-16,2
6656,경상남도,2020-03-17,2
6657,경상남도,2020-03-18,2
6658,경상남도,2020-03-19,2
6659,경상남도,2020-03-20,2
6660,경상남도,2020-03-21,2
6661,경상남도,2020-03-22,3
6662,경상남도,2020-03-23,3
6663,경상남도,2020-03-24,3
6664,경상남도,2020-03-25,3
6665,경상남도,2020-03-26,3
6666,경상남도,2020-03-27,3
6667,경상남도,2020-03-28,3
6668,경상남도,2020-03-29,3
6669,경상남도,2020-03-30,3
6670,경상남도,2020-03-31,3
6671,경상남도,2020-04-01,3
6672,경상남도,2020-04-02,3
6673,경상남도,2020-04-03,3
6674,경상남도,2020-04-04,3
6675,경상남도,2020-04-05,3
6677,경상남도,2020-04-06,3
6678,경상남도,2020-04-07,3
6679,경상남도,2020-04-08,3
6680,경상남도,2020-04-09,3
6681,경상남도,2020-04-10,3
6682,경상남도,2020-04-11,3
6683,경상남도,2020-04-12,3
6684,경상남도,2020-04-13,3
6685,경상남도,2020-04-14,3
6686,경상남도,2020-04-15,3
6687,경상남도,2020-04-16,3
6688,경상남도,2020-04-17,3
6689,경상남도,2020-04-18,3
6690,경상남도,2020-04-19,3
6691,경상남도,2020-04-20,3
6692,경상남도,2020-04-21,3
6693,경상남도,2020-04-22,3
6694,경상남도,2020-04-23,3
6695,경상남도,2020-04-24,3
6696,경상남도,2020-04-25,3
6697,경상남도,2020-04-26,3
6698,경상남도,2020-04-27,3
6699,경상남도,2020-04-28,3
6700,경상남도,2020-04-29,3
6701,경상남도,2020-04-30,3
6702,경상남도,2020-05-01,3
6703,경상남도,2020-05-02,3
6704,경상남도,2020-05-03,3
6705,경상남도,2020-05-04,3
6706,경상남도,2020-05-05,3
6707,경상남도,2020-05-06,3
6708,경상남도,2020-05-07,3
6709,경상남도,2020-05-08,3
6710,경상남도,2020-05-09,3
6711,경상남도,2020-05-10,3
6712,경상남도,2020-05-11,3
6713,경상남도,2020-05-12,3
6714,경상남도,2020-05-13,3
6715,경상남도,2020-05-14,3
6716,경상남도,2020-05-15,3
6717,경상남도,2020-05-16,3
6718,경상남도,2020-05-17,3
6719,경상남도,2020-05-18,3
6720,경상남도,2020-05-19,3
6721,경상남도,2020-05-20,3
6722,경상남도,2020-05-21,3
6723,경상남도,2020-05-22,3
6724,경상남도,2020-05-23,3
6725,경상남도,2020-05-24,3
6726,경상남도,2020-05-25,3
6727,경상남도,2020-05-26,3
6728,경상남도,2020-05-27,3
6729,경상남도,2020-05-28,3
6730,경상남도,2020-05-29,3
6731,경상남도,2020-05-30,3
6732,경상남도,2020-05-31,3
6733,경상남도,2020-06-01,3
6734,경상남도,2020-06-02,3
6735,경상남도,2020-06-03,3
6736,경상남도,2020-06-04,3
6737,경상남도,2020-06-05,3
6738,경상남도,2020-06-06,3
6739,경상남도,2020-06-07,3
6740,경상남도,2020-06-08,3
6741,경상남도,2020-06-09,3
6742,경상남도,2020-06-10,3
6743,경상남도,2020-06-11,3
6744,경상남도,2020-06-12,3
6745,경상남도,2020-06-13,3
6746,경상남도,2020-06-14,3
6747,경상남도,2020-06-15,3
6748,경상남도,2020-06-16,3
6749,경상남도,2020-06-17,3
6750,경상남도,2020-06-18,3
6751,경상남도,2020-06-19,3
6752,경상남도,2020-06-20,3
6753,경상남도,2020-06-21,3
6754,경상남도,2020-06-22,3
6755,경상남도,2020-06-23,3
6756,경상남도,2020-06-24,3
6757,경상남도,2020-06-25,3
6758,경상남도,2020-06-26,3
6759,경상남도,2020-06-27,3
6760,경상남도,2020-06-28,3
6761,경상남도,2020-06-29,3
6762,경상남도,2020-06-30,3
6763,경상남도,2020-07-01,3
6764,경상남도,2020-07-02,3
6765,경상남도,2020-07-03,3
6766,경상남도,2020-07-04,3
6767,경상남도,2020-07-05,3
6768,경상남도,2020-07-06,3
6769,경상남도,2020-07-07,3
6770,경상남도,2020-07-08,3
6771,경상남도,2020-07-09,3
6772,경상남도,2020-07-10,3
6773,경상남도,2020-07-11,3
6774,경상남도,2020-07-12,3
6775,경상남도,2020-07-13,3
6776,경상남도,2020-07-14,3
6777,경상남도,2020-07-15,3
6778,경상남도,2020-07-16,3
6779,경상남도,2020-07-17,3
6780,경상남도,2020-07-18,3
6781,경상남도,2020-07-19,3
6782,경상남도,2020-07-20,3
6783,경상남도,2020-07-21,3
6784,경상남도,2020-07-22,3
6785,경상남도,2020-07-23,3
6786,경상남도,2020-07-24,3
6787,경상남도,2020-07-25,3
6788,경상남도,2020-07-26,3
6789,경상남도,2020-07-27,3
6790,경상남도,2020-07-28,3
6791,경상남도,2020-07-29,3
6792,경상남도,2020-07-30,3
6793,경상남도,2020-07-31,3
6794,경상남도,2020-08-01,3
6795,경상남도,2020-08-02,3
6796,경상남도,2020-08-03,3
6797,경상남도,2020-08-04,3
6798,경상남도,2020-08-05,3
6799,경상남도,2020-08-06,3
6800,경상남도,2020-08-07,3
6801,경상남도,2020-08-08,3
6802,경상남도,2020-08-09,3
6803,경상남도,2020-08-10,3
6804,경상남도,2020-08-11,3
6805,경상남도,2020-08-12,3
6806,경상남도,2020-08-13,3
6807,경상남도,2020-08-14,3
6808,경상남도,2020-08-15,3
6809,경상남도,2020-08-16,3
6810,경상남도,2020-08-17,3
6811,경상남도,2020-08-18,3
6812,경상남도,2020-08-19,3
6813,경상남도,2020-08-20,3
6814,경상남도,2020-08-21,3
6815,경상남도,2020-08-22,3
6816,경상남도,2020-08-23,2
6817,경상남도,2020-08-24,2
6818,경상남도,2020-08-25,2
6819,경상남도,2020-08-26,2
6820,경상남도,2020-08-27,2
6821,경상남도,2020-08-28,2
6822,경상남도,2020-08-29,2
6823,경상남도,2020-08-30,2
6824,경상남도,2020-08-31,2
6825,경상남도,2020-09-01,2
6826,경상남도,2020-09-02,2
6827,경상남도,2020-09-03,2
6828,경상남도,2020-09-04,2
6829,경상남도,2020-09-05,2
6830,경상남도,2020-09-06,2
6831,경상남도,2020-09-07,2
6832,경상남도,2020-09-08,2
6833,경상남도,2020-09-09,2
6834,경상남도,2020-09-10,2
6835,경상남도,2020-09-11,2
6836,경상남도,2020-09-12,2
6837,경상남도,2020-09-13,2
6838,경상남도,2020-09-14,2
6839,경상남도,2020-09-15,2
6840,경상남도,2020-09-16,2
6841,경상남도,2020-09-17,2
6842,경상남도,2020-09-18,2
6843,경상남도,2020-09-19,2
6844,경상남도,2020-09-20,2
6845,경상남도,2020-09-21,2
6846,경상남도,2020-09-22,2
6847,경상남도,2020-09-23,2
6848,경상남도,2020-09-24,2
6849,경상남도,2020-09-25,2
6850,경상남도,2020-09-26,2
6851,경상남도,2020-09-27,2
6852,경상남도,2020-09-28,3
6853,경상남도,2020-09-29,3
6854,경상남도,2020-09-30,3
6855,경상남도,2020-10-01,3
6856,경상남도,2020-10-02,3
6857,경상남도,2020-10-03,3
6858,경상남도,2020-10-04,3
6859,경상남도,2020-10-05,3
6860,경상남도,2020-10-06,3
6861,경상남도,2020-10-07,3
6862,경상남도,2020-10-08,3
6863,경상남도,2020-10-09,3
6864,경상남도,2020-10-10,3
6865,경상남도,2020-10-11,3
6866,경상남도,2020-10-12,1
6867,경상남도,2020-10-13,1
6868,경상남도,2020-10-14,1
6869,경상남도,2020-10-15,1
6870,경상남도,2020-10-16,1
6871,경상남도,2020-10-17,1
6872,경상남도,2020-10-18,1
6873,경상남도,2020-10-19,1
6874,경상남도,2020-10-20,1
6875,경상남도,2020-10-21,1
6876,경상남도,2020-10-22,1
6877,경상남도,2020-10-23,1
6878,경상남도,2020-10-24,1
6879,경상남도,2020-10-25,1
6880,경상남도,2020-10-26,1
6881,경상남도,2020-10-27,1
6882,경상남도,2020-10-28,1
6883,경상남도,2020-10-29,1
6884,경상남도,2020-10-30,1
6885,경상남도,2020-10-31,1
6886,경상남도,2020-11-01,1
6887,경상남도,2020-11-02,1
6888,경상남도,2020-11-03,1
6889,경상남도,2020-11-04,1
6890,경상남도,2020-11-05,1
6891,경상남도,2020-11-06,1
6892,경상남도,2020-11-07,1
6893,경상남도,2020-11-08,1
6894,경상남도,2020-11-09,1
6895,경상남도,2020-11-10,1
6896,경상남도,2020-11-11,1
6897,경상남도,2020-11-12,1
6898,경상남도,2020-11-13,1
6899,경상남도,2020-11-14,1
6900,경상남도,2020-11-15,1
6901,경상남도,2020-11-16,1
6902,경상남도,2020-11-17,1
6903,경상남도,2020-11-18,1
6904,경상남도,2020-11-19,1
6905,경상남도,2020-11-20,1
6906,경상남도,2020-11-21,2
6907,경상남도,2020-11-22,2
6908,경상남도,2020-11-23,2
6909,경상남도,2020-11-24,2
6910,경상남도,2020-11-25,2
6911,경상남도,2020-11-26,1
6912,경상남도,2020-11-27,1
6913,경상남도,2020-11-28,1
6914,경상남도,2020-11-29,1
6915,경상남도,2020-11-30,1
6916,경상남도,2020-12-01,1
6917,경상남도,2020-12-02,1
6918,경상남도,2020-12-03,1
6919,경상남도,2020-12-04,1
6920,경상남도,2020-12-05,1
6922,경상남도,2020-12-06,2
6923,경상남도,2020-12-07,2
6924,경상남도,2020-12-08,2
6925,경상남도,2020-12-09,2
6926,경상남도,2020-12-10,2
6927,경상남도,2020-12-11,2
6928,경상남도,2020-12-12,2
6929,경상남도,2020-12-13,2
6930,경상남도,2020-12-14,2
6931,경상남도,2020-12-15,2
6932,경상남도,2020-12-16,2
6933,경상남도,2020-12-17,2
6934,경상남도,2020-12-18,2
6935,경상남도,2020-12-19,2
6936,경상남도,2020-12-20,2
6937,경상남도,2020-12-21,3
6938,경상남도,2020-12-22,3
6939,경상남도,2020-12-23,3
6940,경상남도,2020-12-24,3
6941,경상남도,2020-12-25,3
6942,경상남도,2020-12-26,3
6943,경상남도,2020-12-27,3
6944,경상남도,2020-12-28,2
6945,경상남도,2020-12-29,2
6946,경상남도,2020-12-30,2
6947,경상남도,2020-12-31,2
6948,경상남도,2021-01-01,2
6949,경상남도,2021-01-02,2
6950,경상남도,2021-01-03,2
6951,경상남도,2021-01-04,2
6952,경상남도,2021-01-05,2
6953,경상남도,2021-01-06,2
6954,경상남도,2021-01-07,2
6955,경상남도,2021-01-08,2
6956,경상남도,2021-01-09,2
6957,경상남도,2021-01-10,2
6958,경상남도,2021-01-11,2
6959,경상남도,2021-01-12,2
6960,경상남도,2021-01-13,2
6961,경상남도,2021-01-14,2
6962,경상남도,2021-01-15,2
6963,경상남도,2021-01-16,2
6964,경상남도,2021-01-17,2
6965,경상남도,2021-01-18,2
6966,경상남도,2021-01-19,2
6967,경상남도,2021-01-20,2
6968,경상남도,2021-01-21,2
6969,경상남도,2021-01-22,2
6970,경상남도,2021-01-23,2
6971,경상남도,2021-01-24,2
6972,경상남도,2021-01-25,2
6973,경상남도,2021-01-26,2
6974,경상남도,2021-01-27,2
6975,경상남도,2021-01-28,2
6976,경상남도,2021-01-29,2
6977,경상남도,2021-01-30,2
6978,경상남도,2021-01-31,2
6979,경상남도,2021-02-01,2
6980,경상남도,2021-02-02,2
6981,경상남도,2021-02-03,2
6982,경상남도,2021-02-04,2
6983,경상남도,2021-02-05,2
6984,경상남도,2021-02-06,2
6985,경상남도,2021-02-07,2
6986,경상남도,2021-02-08,2
6987,경상남도,2021-02-09,2
6988,경상남도,2021-02-10,2
6989,경상남도,2021-02-11,2
6990,경상남도,2021-02-12,2
6991,경상남도,2021-02-13,2
6992,경상남도,2021-02-14,2
6993,경상남도,2021-02-15,1
6994,경상남도,2021-02-16,1
6995,경상남도,2021-02-17,1
6996,경상남도,2021-02-18,1
6997,경상남도,2021-02-19,1
6998,경상남도,2021-02-20,1
6999,경상남도,2021-02-21,1
7000,경상남도,2021-02-22,1
7001,경상남도,2021-02-23,1
7002,경상남도,2021-02-24,1
7003,경상남도,2021-02-25,1
7004,경상남도,2021-02-26,1
7005,경상남도,2021-02-27,1
7006,경상남도,2021-02-28,1
7007,경상남도,2021-03-01,1
7008,경상남도,2021-03-02,1
7009,경상남도,2021-03-03,1
7010,경상남도,2021-03-04,1
7011,경상남도,2021-03-05,1
7012,경상남도,2021-03-06,1
7013,경상남도,2021-03-07,1
7014,경상남도,2021-03-08,1
7015,경상남도,2021-03-09,1
7016,경상남도,2021-03-10,1
7017,경상남도,2021-03-11,1
7018,경상남도,2021-03-12,1
7019,경상남도,2021-03-13,1
7020,경상남도,2021-03-14,1
7021,경상남도,2021-03-15,1
7022,경상남도,2021-03-16,1
7023,경상남도,2021-03-17,1
7024,경상남도,2021-03-18,1
7025,경상남도,2021-03-19,1
7026,경상남도,2021-03-20,1
7027,경상남도,2021-03-21,1
7028,경상남도,2021-03-22,1
7029,경상남도,2021-03-23,1
7030,경상남도,2021-03-24,1
7031,경상남도,2021-03-25,1
7032,경상남도,2021-03-26,1
7033,경상남도,2021-03-27,1
7034,경상남도,2021-03-28,1
7035,경상남도,2021-03-29,1
7036,경상남도,2021-03-30,1
7037,경상남도,2021-03-31,1
7038,경상남도,2021-04-01,1
7039,경상남도,2021-04-02,1
7040,경상남도,2021-04-03,1
7041,경상남도,2021-04-04,1
7042,경상남도,2021-04-05,1
7043,경상남도,2021-04-06,1
7044,경상남도,2021-04-07,1
7045,경상남도,2021-04-08,1
7046,경상남도,2021-04-09,1
7047,경상남도,2021-04-10,1
7048,경상남도,2021-04-11,1
7049,경상남도,2021-04-12,1
7050,경상남도,2021-04-13,1
7051,경상남도,2021-04-14,1
7052,경상남도,2021-04-15,1
7053,경상남도,2021-04-16,1
7054,경상남도,2021-04-17,1
7055,경상남도,2021-04-18,1
7056,경상남도,2021-04-19,1
7057,경상남도,2021-04-20,1
7058,경상남도,2021-04-21,1
7059,경상남도,2021-04-22,1
7060,경상남도,2021-04-23,1
7061,경상남도,2021-04-24,1
7062,경상남도,2021-04-25,1
7063,경상남도,2021-04-26,1
7064,경상남도,2021-04-27,1
7065,경상남도,2021-04-28,1
7066,경상남도,2021-04-29,1
7067,경상남도,2021-04-30,1
7068,경상남도,2021-05-01,1
7069,경상남도,2021-05-02,1
7071,경상남도,2021-05-03,1
7072,경상남도,2021-05-04,1
7073,경상남도,2021-05-05,1
7074,경상남도,2021-05-06,1
7075,경상남도,2021-05-07,1
7076,경상남도,2021-05-08,1
7077,경상남도,2021-05-09,1
7078,경상남도,2021-05-10,1
7079,경상남도,2021-05-11,1
7080,경상남도,2021-05-12,1
7081,경상남도,2021-05-13,1
7082,경상남도,2021-05-14,1
7083,경상남도,2021-05-15,1
7084,경상남도,2021-05-16,1
7085,경상남도,2021-05-17,1
7086,경상남도,2021-05-18,1
7087,경상남도,2021-05-19,1
7088,경상남도,2021-05-20,1
7089,경상남도,2021-05-21,1
7090,경상남도,2021-05-22,1
7091,경상남도,2021-05-23,1
7092,경상남도,2021-05-24,1
7093,경상남도,2021-05-25,1
7094,경상남도,2021-05-26,1
7095,경상남도,2021-05-27,1
7096,경상남도,2021-05-28,1
7097,경상남도,2021-05-29,1
7098,경상남도,2021-05-30,1
7099,경상남도,2021-05-31,1
7100,경상남도,2021-06-01,1
7101,경상남도,2021-06-02,1
7102,경상남도,2021-06-03,1
7103,경상남도,2021-06-04,1
7104,경상남도,2021-06-05,1
7105,경상남도,2021-06-06,1
7107,경상남도,2021-06-07,2
7108,경상남도,2021-06-08,2
7109,경상남도,2021-06-09,2
7110,경상남도,2021-06-10,2
7111,경상남도,2021-06-11,2
7112,경상남도,2021-06-12,2
7113,경상남도,2021-06-13,2
7114,경상남도,2021-06-14,1
7115,충청북도,2020-02-23,2
7116,충청북도,2020-02-24,2
7117,충청북도,2020-02-25,2
7118,충청북도,2020-02-26,2
7119,충청북도,2020-02-27,2
7120,충청북도,2020-02-28,2
7121,충청북도,2020-02-29,2
7122,충청북도,2020-03-01,2
7123,충청북도,2020-03-02,2
7124,충청북도,2020-03-03,2
7125,충청북도,2020-03-04,2
7126,충청북도,2020-03-05,2
7127,충청북도,2020-03-06,2
7128,충청북도,2020-03-07,2
7129,충청북도,2020-03-08,2
7130,충청북도,2020-03-09,2
7131,충청북도,2020-03-10,2
7132,충청북도,2020-03-11,2
7133,충청북도,2020-03-12,2
