tDate,SumTodayNewLocal,SumTodayNewForeign,SumAccConfirmed,SumPercent,SumPer10HS,SeoulTodayNewLocal,SeoulTodayNewForeign,SeoulAccConfirmed,SeoulPercent,SeoulPer10HS,BusanTodayNewLocal,BusanTodayNewForeign,BusanAccConfirmed,BusanPercent,BusanPer10HS,DaeguTodayNewLocal,DaeguTodayNewForeign,DaeguAccConfirmed,DaeguPercent,DaeguPer10HS,IncheonTodayNewLocal,IncheonTodayNewForeign,IncheonAccConfirmed,IncheonPercent,IncheonPer10HS,GwangjuTodayNewLocal,GwangjuTodayNewForeign,GwangjuAccConfirmed,GwangjuPercent,GwangjuPer10HS,DaejeonTodayNewLocal,DaejeonTodayNewForeign,DaejeonAccConfirmed,DaejeonPercent,DaejeonPer10HS,UlsanTodayNewLocal,UlsanTodayNewForeign,UlsanAccConfirmed,UlsanPercent,UlsanPer10HS,SejongTodayNewLocal,SejongTodayNewForeign,SejongAccConfirmed,SejongPercent,SejongPer10HS,GyeonggiTodayNewLocal,GyeonggiTodayNewForeign,GyeonggiAccConfirmed,GyeonggiPercent,GyeonggiPer10HS,GangwonTodayNewLocal,GangwonTodayNewForeign,GangwonAccConfirmed,GangwonPercent,GangwonPer10HS,ChungbukTodayNewLocal,ChungbukTodayNewForeign,ChungbukAccConfirmed,ChungbukPercent,ChungbukPer10HS,ChungnamTodayNewLocal,ChungnamTodayNewForeign,ChungnamAccConfirmed,ChungnamPercent,ChungnamPer10HS,JeonbukTodayNewLocal,JeonbukTodayNewForeign,JeonbukAccConfirmed,JeonbukPercent,JeonbukPer10HS,JeonnamTodayNewLocal,JeonnamTodayNewForeign,JeonnamAccConfirmed,JeonnamPercent,JeonnamPer10HS,GyeongbukTodayNewLocal,GyeongbukTodayNewForeign,GyeongbukAccConfirmed,GyeongbukPercent,GyeongbukPer10HS,GyeongnamTodayNewLocal,GyeongnamTodayNewForeign,GyeongnamAccConfirmed,GyeongnamPercent,GyeongnamPer10HS,JejuTodayNewLocal,JejuTodayNewForeign,JejuAccConfirmed,JejuPercent,JejuPer10HS,QuarantineTodayNewLocal,QuarantineTodayNewForeign,QuarantineAccConfirmed,QuarantinePercent,QuarantinePer10HS
2021-01-31,325,30,78205,100,150.84,98,3,24162,30.9,248.24,20,0,2757,3.53,80.81,9,1,8308,10.62,340.98,19,2,3813,4.88,128.99,16,1,1783,2.28,122.4,0,0,1097,1.4,74.42,6,0,937,1.2,81.69,2,0,196,0.25,57.26,107,6,19803,25.32,149.45,6,0,1695,2.17,110.03,1,0,1574,2.01,98.41,4,1,2016,2.58,94.98,2,0,1039,1.33,57.17,1,0,749,0.96,40.17,15,1,3017,3.86,113.31,18,0,2011,2.57,59.83,1,0,522,0.67,77.82,0,15,2726,3.49,0
2021-02-01,285,20,78508,100,151.42,104,3,24267,30.91,249.31,15,0,2772,3.53,81.25,9,0,8317,10.59,341.35,11,0,3824,4.87,129.36,32,0,1815,2.31,124.6,0,1,1098,1.4,74.48,0,1,938,1.19,81.78,0,0,196,0.25,57.26,89,3,19895,25.34,150.15,8,0,1703,2.17,110.55,5,1,1580,2.01,98.79,3,1,2020,2.57,95.17,1,2,1042,1.33,57.34,0,1,750,0.96,40.22,4,1,3022,3.85,113.5,4,0,2015,2.57,59.95,0,0,522,0.66,77.82,0,6,2732,3.48,0
2021-02-02,295,41,78844,100,152.07,121,7,24395,30.94,250.63,10,2,2784,3.53,81.6,10,2,8329,10.56,341.84,8,0,3832,4.86,129.63,23,1,1839,2.33,126.25,0,0,1098,1.39,74.48,0,1,939,1.19,81.86,0,0,196,0.25,57.26,70,12,19977,25.34,150.77,7,0,1710,2.17,111,18,0,1598,2.03,99.91,5,0,2025,2.57,95.41,2,0,1044,1.32,57.45,2,1,753,0.96,40.38,10,0,3032,3.85,113.88,9,2,2026,2.57,60.27,0,1,523,0.66,77.97,0,12,2744,3.48,0
2021-02-03,433,34,79311,100,152.97,184,4,24583,31,252.56,18,1,2803,3.53,82.16,9,0,8338,10.51,342.21,18,3,3853,4.86,130.34,6,0,1845,2.33,126.66,7,0,1105,1.39,74.96,0,0,939,1.18,81.86,1,0,197,0.25,57.55,107,4,20088,25.33,151.6,5,1,1716,2.16,111.39,8,1,1607,2.03,100.48,35,1,2061,2.6,97.1,10,0,1054,1.33,58,6,0,759,0.96,40.7,10,2,3044,3.4,114.33,8,0,2034,2.56,60.51,1,0,524,0.66,78.12,0,17,2761,3.48,0
2021-02-04,429,22,79762,100,153.84,166,6,24755,31.04,254.33,26,0,2829,3.55,82.92,7,1,8346,10.46,342.54,43,1,3897,4.89,131.83,12,0,1857,2.33,127.48,2,0,1107,1.39,75.09,2,0,941,1.18,82.04,0,0,197,0.25,57.55,128,6,20222,25.35,152.61,8,0,1724,2.16,111.91,4,0,1611,2.02,100.73,13,0,2074,2.6,97.72,1,0,1055,1.32,58.05,2,0,761,0.95,40.81,6,0,3050,3.82,114.55,7,1,2042,2.59,60.75,2,1,527,0.66,78.57,0,6,2767,3.47,0
2021-02-05,351,19,80131,100,154.55,122,4,24880,31.05,255.61,33,0,2862,3.57,83.88,14,0,8360,10.43,343.12,25,1,3923,4.9,132.71,14,0,1871,2.33,128.44,0,0,1107,1.38,75.09,0,0,941,1.17,82.04,0,0,197,0.25,57.55,110,4,20336,25.38,153.47,5,0,1729,2.16,112.23,3,0,1614,2.01,100.91,11,2,2087,2.6,98.33,0,0,1055,1.32,58.05,0,0,761,0.95,40.81,6,1,3057,3.82,114.82,6,0,2048,2.56,60.93,2,0,529,0.66,78.87,0,7,2774,3.46,0
2021-02-06,366,27,80524,100,155.31,142,1,25023,31.08,257.08,14,0,2876,3.57,84.3,18,0,8378,10.4,343.86,24,1,3948,4.09,133.55,12,0,1883,2.34,129.27,8,0,1115,1.38,75.64,2,0,943,1.17,82.21,0,0,197,0.24,57.55,108,6,20450,25.4,154.34,1,0,1730,2.15,112.3,2,0,1616,2.01,101.04,13,0,2100,2.61,98.94,1,3,1059,1.32,58.27,1,0,762,0.95,40.86,4,3,3064,3.81,115.08,10,2,2060,2.56,61.29,6,0,535,0.66,79.76,0,11,2785,3.46,0
2021-02-07,326,46,80896,100,156.03,141,3,25167,31.11,258.56,8,1,2885,3.57,84.56,11,1,8390,10.37,344.35,15,2,3965,4.9,134.13,10,0,1893,2.34,129.95,6,0,1121,1.39,76.04,0,1,944,1.17,82.3,1,0,198,0.24,57.84,109,4,20563,25.42,155.19,5,1,1736,2.15,112.69,1,0,1617,2,101.1,8,6,2114,2.61,99.6,0,0,1059,1.31,58.27,4,0,766,0.95,41.08,1,0,3065,33.79,115.12,4,0,2064,2.55,61.4,2,0,537,0.66,80.06,0,27,2812,3.48,0
2021-02-08,264,25,81185,100,156.58,111,1,25279,31.14,259.71,7,2,2894,3.56,84.82,20,1,8411,10.36,345.21,17,1,3983,4.91,134.74,7,0,1900,2.34,130.43,4,0,1125,1.39,76.32,0,1,945,1.16,82.39,1,0,199,0.25,58.13,79,4,20646,25.43,155.81,4,0,1740,2.14,112.95,0,0,1617,1.99,101.1,5,5,2124,2.62,100.07,0,0,1059,1.3,58.27,0,0,766,0.94,41.08,5,1,3071,3.78,115.34,4,0,2068,2.55,61.52,0,0,537,0.66,80.06,0,9,2821,3.47,0
2021-02-09,273,30,81487,100,157.17,86,4,25369,31.13,260.64,9,0,2903,3.56,85.09,9,0,8420,10.33,345.58,14,2,3999,4.91,135.28,8,0,1908,2.34,130.28,2,0,1127,1.38,76.45,3,0,948,1.16,82.64,1,0,200,0.25,58.42,117,9,20771,25.49,156.76,3,0,1743,2.14,113.14,2,1,1620,1.99,101.29,5,0,2129,2.6,100.31,3,0,1062,1.3,58.44,0,0,766,0.94,41.08,4,1,3076,3.77,115.53,5,2,2075,2.55,61.73,2,0,539,0.66,80.36,0,11,2832,3.48,0
2021-02-10,414,30,81930,100,158.02,169,6,25544,31.18,262.43,18,1,2922,3.57,85.64,14,2,8436,10.3,346.24,18,2,4019,4.91,135.96,14,0,1922,2.35,131.94,0,0,1127,1.38,76.45,0,0,948,1.16,82.65,1,0,201,0.25,58.72,157,12,20940,25.56,158.03,5,0,1748,2.13,113.47,2,0,1622,1.98,101.41,2,0,2131,2.6,100.4,2,0,1064,1.3,58.55,1,1,768,0.94,41.19,2,0,3078,3.76,115.61,9,0,2084,2.54,62,0,0,539,0.66,80.36,0,6,2837,3.46,0
2021-02-11,467,37,82434,100,158.99,177,6,25727,31.21,264.31,29,0,2951,3.58,86.49,10,3,8449,10.25,346.77,25,0,4044,4.91,136.8,9,4,1935,2.35,132.84,2,1,1130,1.37,76.65,2,0,950,1.15,82.82,0,0,201,0.24,58.72,181,7,21128,25.63,159.45,11,0,1759,2.13,114.18,3,1,1626,1.97,101.66,1,0,2132,2.59,100.45,7,0,1071,1.3,58.93,0,0,768,0.93,41.19,1,0,3079,3.74,115.64,5,0,2089,2.53,62.15,4,0,543,0.66,80.95,0,15,2852,3.46,0
2021-02-12,384,19,82837,100,159.77,155,3,25885,31.25,265.94,25,2,2978,3.6,87.28,11,1,8461,10.21,347.26,41,2,4087,4.93,138.26,6,0,1941,2.34,133.25,1,0,1131,1.37,76.72,0,0,950,1.15,82.82,2,0,203,0.25,59.3,103,2,21233,25.63,160.24,6,0,1765,2.13,114.57,6,0,1632,1.97,102.04,10,3,3145,2.59,101.06,2,0,1073,1.3,59.04,4,0,772,0.93,41.4,4,0,3083,3.72,115.79,4,0,2093,2.53,62.27,4,0,547,0.66,81.55,0,6,2858,3.45,0
2021-02-13,345,17,83199,100,160.47,131,5,26021,31.28,267.33,26,1,3005,3.61,88.08,14,0,8475,10.19,347.84,29,1,4117,4.95,139.27,3,0,1944,2.34,133.45,5,0,1136,1.37,77.06,2,0,952,1.14,83,5,0,208,0.25,60.76,97,2,21332,25.64,160.99,2,0,1767,2.12,114.7,4,1,1637,1.97,102.35,14,1,2160,2.6,101.77,5,0,1078,1.3,59.32,0,0,772,0.93,41.4,4,1,3088,3.71,115.98,4,0,2097,2.52,62.39,0,0,547,0.66,81.55,0,5,2863,3.44,0
2021-02-14,304,22,83525,100,161.1,147,5,26173,31.34,268.9,12,3,3020,3.62,88.52,3,0,8478,10.15,347.96,19,0,4136,4.95,139.91,2,0,1946,2.33,133.59,2,0,1138,1.36,77.2,3,0,955,1.14,83.26,2,0,210,0.25,61.34,77,3,21412,25.64,161.6,5,0,1772,2.12,115.02,5,0,1642,1.97,102.66,11,1,2172,2.6,102.33,5,1,1084,1.3,59.65,1,1,774,0.93,41.51,4,1,3093,3.7,116.17,6,0,2103,2.52,62.56,0,0,547,0.65,81.55,0,7,2870,3.44,0
2021-02-15,323,21,83869,100,161.76,147,4,26324,31.39,270.45,15,0,3035,3.62,88.96,12,1,8491,10.12,348.49,9,3,4148,4.95,140.32,3,0,1949,2.32,133.8,6,2,1146,1.37,77.74,3,1,959,1.14,83.61,0,0,210,0.25,61.34,99,3,21514,25.65,162.37,1,0,1773,2.11,115.09,0,0,1642,1.96,102.66,9,0,2181,2.6,102.76,4,0,1088,1.3,59.87,4,1,779,0.93,41.78,8,0,3101,3.7,116.47,3,0,2106,2.51,62.65,0,0,547,0.65,81.55,0,6,2876,3.43,0
2021-02-16,429,28,84325,100,162.64,155,6,26484,31.41,272.09,17,2,3054,3.62,89.51,11,1,8503,10.08,348.99,19,2,4169,4.94,141.03,2,0,1951,2.31,133.93,4,0,1150,1.36,78.01,7,0,966,1.15,84.22,0,0,210,0.25,61.34,129,5,21648,25.67,163.38,4,1,1778,2.11,115.41,7,0,1649,1.96,103.1,58,0,2239,2.66,105.49,5,0,1093,1.3,60.14,2,0,781,0.93,41.88,2,1,3104,3.68,116.58,6,2,2114,2.51,62.89,1,0,548,0.65,81.7,0,8,2884,3.42,0
2021-02-17,590,31,84946,100,163.84,247,11,26742,31.48,274.74,18,1,3073,3.62,90.07,12,2,8517,10.03,349.56,21,0,4190,4.93,141.74,2,1,1954,2.3,134.14,7,0,1157,1.36,78.49,9,0,975,1.15,85,2,0,212,0.25,61.93,147,7,21802,25.67,164.54,3,0,1781,2.1,115.61,6,0,1655,1.95,103.48,74,1,2314,2.72,109.02,6,0,1099,1.29,60.47,15,0,796,0.94,42.69,14,1,3119,3.67,117.15,7,1,2122,2.5,63.13,0,0,548,0.65,81.7,0,6,2890,3.4,0
2021-02-18,590,31,85567,100,165.04,179,6,26927,31.47,276.64,28,0,3101,3.62,90.89,9,0,8526,9.96,NULL,16,1,4207,4.92,142.31,12,4,1970,2.3,135.24,12,0,1169,1.37,79.3,6,0,981,1.15,85.52,1,0,213,0.25,62.22,237,4,22043,25.76,166.36,3,1,1785,2.09,115.87,16,1,1672,1.95,104.54,28,0,2342,2.74,110.34,5,1,1105,1.29,60.8,4,0,800,0.93,42.9,22,1,3142,3.67,118.01,7,0,2129,2.49,63.34,5,0,553,0.65,82.45,0,12,2902,3.39,0
2021-02-19,533,28,86128,100,166.12,177,3,27107,31.47,278.49,16,0,3117,3.62,91.36,10,1,8537,9.91,350.38,37,1,4245,4.93,143.6,3,1,1974,2.29,135.51,4,0,1173,1.36,79.57,12,0,993,1.15,86.57,1,0,214,0.25,62.51,182,7,22232,25.81,167.78,5,2,1792,2.08,116.32,18,0,1690,1.96,105.67,21,3,2366,2.75,111.47,3,0,1108,1.29,60.97,10,0,810,0.94,43.44,22,0,3164,3.67,118.84,9,0,2138,2.48,63.61,3,0,556,0.65,82.89,0,10,2912,3.38,0
2021-02-20,414,32,86574,100,166.98,119,4,27230,31.45,279.76,14,0,3131,3.62,91.77,9,0,8546,9.87,350.75,35,2,4282,4.95,144.85,1,4,1979,2.29,135.86,2,0,1175,1.36,79.71,0,1,994,1.15,86.66,0,0,214,0.25,62.51,161,9,22402,25.88,169.07,3,2,1797,2.08,116.65,16,0,1706,1.97,106.67,12,0,2378,2.75,112.04,8,0,1116,1.29,61.41,8,0,818,0.94,43.87,16,3,3183,3.68,119.55,8,0,2146,2.48,63.84,2,0,558,0.64,83.19,0,17,2919,3.37,0
2021-02-21,391,25,86922,100,167.78,120,10,27360,31.45,281.09,11,1,3143,3.61,92.12,6,2,8554,9.83,351.08,21,0,4303,4.95,145.56,5,1,1985,2.28,136.27,0,0,1175,1.35,79.71,4,0,998,1.15,87.01,1,0,215,0.25,62.81,170,1,22573,25.95,170.36,6,0,1803,2.07,117.04,6,0,1712,1.97,107.04,10,0,2388,2.75,112.51,7,1,1124,1.29,61.85,8,0,828,0.95,44.4,6,1,3190,3.67,119.81,7,0,2153,2.47,64.05,3,0,561,0.64,83.64,0,8,2927,3.36,0
2021-02-22,313,19,87324,100,168.42,102,4,27466,31.45,282.18,12,0,3155,3.61,92.47,4,0,8558,9.8,351.24,18,1,4322,4.95,146.21,4,1,1990,2.28,136.61,2,1,1178,1.35,79.91,0,1,999,1.14,87.09,0,0,215,0.25,62.81,116,5,22694,25.99,171.27,19,1,1823,2.09,118.34,7,0,1719,1.97,107.48,6,0,2394,2.74,112.79,4,0,1128,1.29,62.07,3,0,831,0.95,44.56,11,0,3201,3.67,120.22,5,1,2159,2.47,64.23,0,0,561,0.64,83.64,0,4,2931,3.36,0
2021-02-23,330,27,87681,100,169.11,118,8,27592,31.47,283.47,12,0,3167,3.61,92.82,7,3,8568,9.77,351.65,12,2,4336,4.95,146.68,6,1,1997,2.28,137.09,0,1,1179,1.34,79.98,1,1,1001,1.14,87.27,1,0,216,0.25,63.1,122,5,22821,26.03,172.23,14,0,1837,2.1,119.24,4,0,1723,1.97,107.73,8,0,2402,2.74,113.17,7,0,1135,1.29,62.46,6,0,837,0.95,44.89,7,1,3209,3.66,120.53,5,0,2164,2.47,64.38,0,0,561,0.64,83.64,0,5,2936,3.35,0
2021-02-24,417,23,88120,100,169.96,138,6,27735,31.47,284.94,13,0,3180,3.61,93.21,17,2,8587,9.74,352.43,17,1,4354,4.94,147.29,35,0,2032,2.31,139.49,2,0,1181,1.34,80.11,1,0,1002,1.14,87.36,2,0,218,0.25,63.68,137,6,22964,26.06,173.31,9,0,1846,2.09,119.83,1,0,1724,1.96,107.79,12,0,2414,2.74,113.74,8,0,1143,1.3,62.9,1,0,838,0.95,44.94,15,3,3227,3.66,121.2,7,1,2172,2.46,64.62,2,0,563,0.64,83.94,0,4,2940,3.34,0
2021-02-25,369,27,88516,100,170.72,114,8,27857,31.47,286.2,18,0,3198,3.61,93.73,13,2,8602,9.72,353.05,22,0,4376,4.94,148.03,15,0,2047,2.31,140.52,0,0,1181,1.33,80.11,1,1,1004,1.13,87.53,0,0,218,0.25,63.68,132,6,23102,26.1,174.35,2,0,1848,2.09,119.96,4,0,1728,1.85,108.04,16,0,2430,2.75,114.49,5,0,1148,1.3,63.17,11,0,849,0.96,45.53,9,0,3236,3.66,121.54,2,0,2174,2.46,64.68,5,0,568,0.64,84.68,0,10,2950,3.33,0
2021-02-26,382,24,88922,100,171.51,129,3,27989,31.48,287.55,10,1,3209,3.61,94.06,10,0,8612,9.68,353.46,14,1,4391,4.94,148.54,11,0,2058,2.31,141.28,6,0,1187,1.33,80.52,1,0,1005,1.13,87.62,1,0,219,0.25,63.97,135,6,23243,26.14,175.41,5,1,1854,2.08,120.35,10,0,1738,1.95,108.67,2,1,2433,2.74,114.63,15,1,1164,1.31,64.05,5,0,854,0.96,45.8,25,1,3260,3.67,122.44,5,1,2180,2.45,64.86,0,0,568,0.64,84.68,0,8,2958,3.33,0
2021-02-27,405,10,89321,100,172.28,130,1,28120,31.48,288.9,9,0,3218,3.6,94.32,6,0,8618,9.65,353.71,27,0,4418,4.95,149.45,12,0,2070,2.32,142.1,2,0,1189,1.33,80.66,3,0,1088,1.13,87.88,1,0,220,0.25,64.27,166,3,23412,26.21,176.69,5,1,1860,2.08,120.74,8,0,1746,1.95,109.17,4,0,2437,2.73,114.82,20,0,1184,1.33,65.15,4,1,859,0.96,46.07,6,1,3251,3.64,122.1,1,0,2181,2.44,64.88,1,0,569,0.64,84.83,0,3,2961,3.32,0
2021-02-28,334,22,89676,100,172.96,117,3,28240,311.49,290.13,4,1,3223,3.59,94.47,5,1,8623,9.62,353.91,13,0,4431,4.94,149.89,14,0,2084,2.32,143.06,1,0,1190,1.33,80.72,5,0,1013,1.13,88.31,6,0,226,0.25,66.02,139,3,23554,26.27,177.76,3,1,1864,2.08,121,10,0,1756,1.96,109.79,4,3,2444,2.73,115.15,7,0,1191,1.33,65.54,0,0,859,0.96,46.07,3,1,3255,3.63,122.25,2,0,2183,2.43,64.94,1,0,570,0.64,84.98,0,9,2970,3.31,0
2021-03-01,338,17,90029,100,173.64,92,0,28332,31.47,291.08,16,0,3239,3.6,94.93,10,0,8633,9.59,354.32,14,0,4445,4.94,150.37,6,2,2092,2.32,143.61,0,0,1190,1.32,80.72,2,0,1015,1.13,88.49,1,0,227,0.25,66.31,156,4,23714,26.34,178.97,5,0,1869,2.08,121.32,8,0,1764,1.96,110.29,2,2,2448,2.72,115.34,10,0,1201,1.33,66.09,2,0,861,0.96,46.17,10,3,3266,3.63,122.67,4,1,2188,2.43,65.09,0,0,570,0.63,84.98,0,5,2975,3.3,0
2021-03-02,319,25,90372,100,174.3,120,2,28454,31.49,292.33,17,0,3256,3.6,95.43,12,2,8647,9.57,354.9,10,1,4456,4.93,150.74,4,0,2096,2.32,143.89,1,0,1191,1.32,80.79,0,0,1015,1.12,88.49,5,0,232,0.26,67.77,111,5,23829,26.37,179.84,2,0,1871,2.07,121.45,5,1,1770,1.96,110.67,4,0,2452,2.71,115.53,9,0,1210,1.34,66.58,7,0,868,0.96,46.55,4,3,3273,3.62,122.93,3,2,2193,2.43,65.24,5,0,575,0.64,85.73,0,9,2984,3.3,0
2021-03-03,426,18,90816,100,175.16,116,3,28573,31.46,293.55,8,0,3264,3.59,95.67,5,1,8653,9.53,355.14,19,1,4476,4.93,151.41,3,0,2099,2.31,144.09,2,0,1193,1.31,80.93,1,0,1016,1.12,88.58,4,0,236,0.26,68.94,218,9,24056,26.49,181.55,6,0,1877,2.07,121.84,19,0,1789,1.97,111.86,4,0,2456,2.7,115.72,5,0,1215,1.34,66.86,3,0,871,0.96,46.71,5,1,3279,3.61,123.15,4,1,2198,2.42,65.39,4,0,579,0.64,86.32,0,2,2986,3.29,0
2021-03-04,401,23,91240,100,175.98,117,1,28691,31.45,294.77,17,1,3282,3.6,96.2,19,1,8673,9.51,355.96,18,0,4494,4.93,152.02,6,0,2105,2.31,144.51,3,0,1196,1.3,81.13,0,0,1016,1.11,88.59,0,0,236,0.26,68.94,177,9,24242,26.57,182.95,6,0,1883,2.06,122.23,12,0,1801,1.97,112.61,2,2,2460,2.7,115.9,6,0,1221,1.34,67.19,1,0,872,0.96,46.76,5,2,3286,3.6,123.42,9,1,2208,2.42,65.69,3,0,582,0.64,86.77,0,6,2992,3.28,0
2021-03-05,381,17,91638,100,176.75,129,0,28820,31.45,296.09,20,0,3302,3.6,96.78,3,0,8676,9.47,356.09,12,1,4507,4.92,152.46,5,1,2111,2.3,144.92,0,0,1196,1.31,81.13,0,3,1019,1.11,88.84,1,0,237,0.26,69.23,168,5,24415,26.64,184.26,4,0,1887,2.06,122.49,19,0,1820,1.99,113.79,8,1,2469,2.69,116.33,3,0,1224,1.34,67.35,0,0,872,0.95,46.76,4,2,3292,3.59,123.64,3,0,2211,2.41,65.78,2,0,584,0.64,87.07,0,4,2996,3.27,0
2021-03-06,404,14,92055,100,177.55,126,2,28947,31.45,297.4,12,0,3314,3.6,97.13,3,1,8680,9.43,356.25,19,1,4527,4.92,153.14,1,2,2114,2.3,145.12,0,0,1196,1.3,81.13,4,0,1023,1.11,89.19,1,1,239,0.26,69.82,172,1,24588,26.81,185.56,7,0,1894,2.06,122.94,22,0,1842,2,115.17,7,0,2476,2.69,116.66,4,0,1228,1.33,67.57,3,0,875,0.95,46.92,13,0,3305,3.59,124.13,5,0,2216,2.41,65.93,5,0,589,0.64,87.81,0,6,3002,3.26,0
2021-03-07,399,17,92471,100,178.35,127,5,29079,31.45,298.75,6,0,3320,3.59,97.31,8,0,8688,9.4,356.58,27,1,4555,4.93,154.09,4,0,2118,2.29,145.4,1,0,1197,1.29,81.2,2,0,1025,1.11,89.36,2,0,241,0.26,70.4,169,3,24760,26.78,186.86,10,0,1904,2.06,123.59,8,1,1851,2,115.73,6,0,2482,2.68,116.94,5,0,1233,1.33,67.85,6,0,881,0.95,47.25,11,2,3318,3.95,124.62,3,0,2219,2.4,66.02,4,0,593,0.64,88.41,0,5,3007,3.25,0
2021-03-08,335,11,92817,100,179.02,97,3,29179,31.44,299.78,12,0,3332,3.59,97.66,6,0,8694,9.37,356.83,15,0,4570,4.92,154.59,14,1,2133,2.3,146.43,0,0,1197,1.29,81.2,3,0,1028,1.11,89.62,1,0,242,0.26,70.69,128,0,24888,26,187.83,10,0,1914,2.06,124.24,20,0,1871,2.02,116.98,14,0,2496,2.69,117.6,4,0,1237,1.33,68.07,6,0,887,0.96,47.57,2,1,3321,3.58,124.73,0,1,2220,2.39,66.05,3,0,596,0.64,88.86,0,5,3012,3.25,0
2021-03-09,427,19,93263,100,179.88,98,4,29281,31.4,300.83,19,0,3351,3.59,98.22,3,0,8697,9.33,356.95,20,0,4590,4.92,155.27,32,1,2166,2.32,148.69,1,0,1198,1.28,81.27,11,0,1039,1.11,90.58,0,0,242,0.26,70.69,181,7,25076,26.89,189.25,13,0,1927,2.07,125.09,21,0,1892,2.03,118.3,14,1,2511,2.69,118.31,7,1,1245,1.33,68.51,2,1,890,0.95,47.73,2,0,3323,3.56,124.81,1,0,2221,2.38,66.07,2,0,598,0.64,89.15,0,4,3016,3.23,0
2021-03-10,452,18,93733,100,180.79,132,6,29419,31.39,302.24,7,0,3358,3.58,98.42,1,0,8698,9.28,356.99,23,0,4613,4.92,156.05,1,0,2167,2.31,148.76,3,0,1201,1.28,81.47,21,0,1060,1.13,92.41,0,0,242,0.26,70.69,199,4,25279,26.97,190.78,20,0,1947,2.08,126.38,18,3,1913,2.04,119.61,6,0,2517,2.69,118.59,5,0,1250,1.33,68.78,3,0,893,0.95,47.89,4,0,3327,3.55,124.96,7,0,2228,2.38,66.28,2,0,600,0.64,89.45,0,5,3021,3.22,0
2021-03-11,444,21,94198,100,181.68,137,1,29557,31.38,303.66,13,1,3372,3.58,98.83,4,0,8702,9.24,357.15,18,0,4631,4.92,156.66,1,0,2168,2.3,148.83,1,0,1202,1.28,81.54,23,0,1083,1.15,94.42,0,0,242,0.26,70.69,178,6,25463,27.03,192.17,30,0,1977,2.1,128.33,6,0,1919,2.04,119.98,4,0,2521,2.68,118.78,7,1,1258,1.34,69.22,3,0,896,0.95,48.05,10,1,3338,3.54,125.37,7,1,2236,2.37,66.52,2,0,602,0.64,89.75,0,10,3031,3.22,0
2021-03-12,467,21,94686,100,182.62,138,2,29697,31.36,305.1,14,1,3387,3.58,99.27,4,0,8706,9.19,357.32,29,2,4462,4.92,157.71,2,0,2170,2.29,148.97,0,0,1202,1.27,81.54,4,1,1088,1.15,94.85,2,0,244,0.26,71.28,157,9,25629,27.07,193.42,12,0,1989,2.1,129.11,27,0,1946,2.06,121.67,3,0,2524,2.67,118.92,4,0,1262,1.33,69.44,4,0,900,0.95,48.26,9,0,3347,3.53,125.71,56,0,2292,2.42,68.19,2,0,604,0.64,90.05,0,6,3037,3.21,0
2021-03-13,474,16,95176,100,183.57,138,2,29837,31.35,306.54,17,0,3404,3.58,99.77,9,0,8715,9.16,357.69,26,0,4688,4.93,158.59,2,1,2173,2.28,149.17,1,0,1203,1.26,81.61,1,0,1089,1.14,94.94,0,0,244,0.26,71.28,160,4,25793,27.1,194.66,18,0,2007,2.11,130.28,16,0,1962,2.06,122.67,9,0,2533,2.66,119.34,2,0,1264,1.33,69.55,1,0,901,0.95,48.32,12,2,3361,3.53,126.23,61,1,2354,2.47,70.03,1,0,605,0.64,90.2,0,6,3043,3.2,0
2021-03-14,436,23,95635,100,184.45,108,4,29949,31.32,307.69,13,0,3417,3.57,100.15,4,2,8721,9.12,357.93,19,1,4708,4.92,159.26,1,0,2174,2.27,149.24,0,0,1203,1.26,81.61,1,0,1090,1.14,95.03,0,0,244,0.26,71.28,199,4,25996,27.18,196.19,16,0,2023,2.12,131.32,7,0,1969,2.06,123.11,1,1,2535,2.65,119.44,5,2,1271,1.33,69.94,2,0,903,0.94,48.43,7,2,3370,3.52,126.57,52,1,2407,2.52,71.61,1,0,606,0.63,90.35,0,6,3049,3.19,0
2021-03-15,370,12,96017,100,185.19,112,0,30061,31.31,308.84,4,0,3421,3.56,100.27,4,1,8726,9.09,358.14,18,0,4726,4.92,159.87,1,0,2175,2.27,149.31,2,0,1205,1.25,81.74,1,1,1092,1.14,95.2,2,0,246,0.26,71.86,161,0,26157,27.24,197.41,10,0,2033,2.12,131.97,9,0,1978,2.06,123.67,5,1,2541,2.65,119.72,4,1,1276,1.33,70.21,0,1,904,0.94,48.48,3,0,3373,3.51,126.69,31,0,2438,2.54,72.53,3,0,609,0.63,90.79,0,7,3056,3.18,0
2021-03-16,345,18,96380,100,185.89,75,4,30140,31.27,309.65,6,1,3428,3.56,100.47,3,0,8729,9.06,358.26,14,0,4740,4.92,160.35,1,1,2177,2.26,149.45,1,0,1206,1.25,81.81,3,0,1095,1.14,95.46,0,0,246,0.26,71.86,146,2,26305,27.29,198.52,12,1,2046,2.12,132.81,3,0,1981,2.06,123.86,4,0,2545,2.64,119.91,6,1,1283,1.33,70.6,1,0,905,0.94,48.53,4,0,3377,3.5,126.84,64,1,2503,2.6,74.46,2,0,611,0.63,91.09,0,9,3063,3.18,0
