tDate,Acc_1,Acc_2,Acc_3,Acc_4,PF_1,PF_2,PF_3,PF_4,M_1,M_2,M_3,M_4,AZ_1,AZ_2,AZ_3,AZ_4,J_1_2,J_3,J_4,NV_1,NV_2,NV_3,NV_4,SC_1,SC_2,SC_3,SC_4,ETC_1,ETC_2,ETC_3,ETC_4,AccWinter,Winter_M_BA_1,Winter_PF_BA_1,Winter_PF_BA_4_5,Winter_NV,Winter_SC
2021-08-05,195432,128905,6,0,176122,118695,4,0,5418,5229,1,0,13475,4340,0,0,94,0,0,0,0,0,0,0,0,0,0,323,547,1,0,0,0,0,0,0,0
2021-08-06,258102,157916,5,0,238403,143931,2,0,7786,7888,2,0,11495,5477,0,0,81,0,0,0,0,0,0,0,0,0,0,337,539,1,0,0,0,0,0,0,0
2021-08-07,123022,37372,9,0,118631,35325,6,0,3274,503,1,0,845,1139,0,0,51,0,0,0,0,0,0,0,0,0,0,221,354,2,0,0,0,0,0,0,0
2021-08-08,28795,3426,9,0,27315,2757,7,0,433,170,1,0,886,84,1,0,21,0,0,0,0,0,0,0,0,0,0,140,394,0,0,0,0,0,0,0,0
2021-08-09,438240,175706,26,0,360397,159631,22,0,14785,657,2,0,62704,14722,2,0,71,0,0,0,0,0,0,0,0,0,0,283,625,0,0,0,0,0,0,0,0
2021-08-10,265276,171230,21,0,216465,150344,14,0,9592,678,2,0,38810,19623,4,0,92,0,0,0,0,0,0,0,0,0,0,317,493,1,0,0,0,0,0,0,0
2021-08-11,179769,164914,25,0,143485,142200,18,0,6920,920,4,0,29122,21356,3,0,53,0,0,0,0,0,0,0,0,0,0,189,385,0,0,0,0,0,0,0,0
2021-08-12,170517,707855,22,0,128904,170942,9,0,4603,319,6,0,36697,536127,4,0,48,1,0,0,0,0,0,0,0,0,0,265,419,2,0,0,0,0,0,0,0
2021-08-13,245191,622103,16,0,198057,183903,9,0,7359,289,4,0,39456,437381,3,0,78,0,0,0,0,0,0,0,0,0,0,241,452,0,0,0,0,0,0,0,0
2021-08-14,144224,183667,19,0,123905,45177,13,0,3322,206,5,0,16832,137944,1,0,37,0,0,0,0,0,0,0,0,0,0,128,303,0,0,0,0,0,0,0,0
2021-08-15,19149,6368,29,0,17974,2471,20,0,149,122,4,0,891,3536,4,0,43,0,0,0,0,0,0,0,0,0,0,92,196,1,0,0,0,0,0,0,0
2021-08-16,673213,258040,41,0,346303,37356,26,0,313881,279,8,0,12756,219757,5,0,76,1,0,0,0,0,0,0,0,0,0,197,572,1,0,0,0,0,0,0,0
2021-08-17,726566,497223,39,0,430053,72386,24,0,264780,347,6,0,31448,423956,5,0,65,1,0,0,0,0,0,0,0,0,0,220,469,3,0,0,0,0,0,0,0
2021-08-18,525220,321245,42,0,316121,55567,22,0,174705,332,9,0,34057,264861,8,0,79,0,0,0,0,0,0,0,0,0,0,258,406,3,0,0,0,0,0,0,0
2021-08-19,506371,294933,49,0,293019,55862,26,0,179223,284,14,0,33855,238361,4,0,71,0,0,0,0,0,0,0,0,0,0,203,355,5,0,0,0,0,0,0,0
2021-08-20,692529,334552,31,0,397829,60969,9,0,254353,285,8,0,40032,272819,13,0,69,0,0,0,0,0,0,0,0,0,0,246,410,1,0,0,0,0,0,0,0
2021-08-21,365955,124799,47,0,198775,16976,30,0,151374,207,7,0,15600,107289,2,0,32,1,0,0,0,0,0,0,0,0,0,174,295,7,0,0,0,0,0,0,0
2021-08-22,40806,3019,28,0,26797,831,19,0,13171,122,6,0,702,1844,1,0,16,0,0,0,0,0,0,0,0,0,0,120,206,2,0,0,0,0,0,0,0
2021-08-23,389150,720386,40,0,336196,55394,27,0,8570,732,6,0,39605,659330,4,0,4513,2,0,0,0,0,0,0,0,0,0,266,417,1,0,0,0,0,0,0,0
2021-08-24,406582,605644,67,0,349548,51910,40,0,10005,734,12,0,37382,543272,9,0,9379,1,0,0,0,0,0,0,0,0,0,268,349,5,0,0,0,0,0,0,0
2021-08-25,379179,479331,48,0,317862,51278,27,0,9407,807,9,0,40213,415465,7,0,11453,1,0,0,0,0,0,0,0,0,0,244,328,4,0,0,0,0,0,0,0
2021-08-26,654986,427487,54,0,614789,41302,35,0,9556,909,9,0,20421,375019,8,0,9887,0,0,0,0,0,0,0,0,0,0,333,370,2,0,0,0,0,0,0,0
2021-08-27,603817,551938,51,0,565954,54493,31,0,10471,912,13,0,20112,489109,4,0,7093,1,0,0,0,0,0,0,0,0,0,187,331,2,0,0,0,0,0,0,0
2021-08-28,277120,256595,37,0,257930,17354,23,0,4549,525,11,0,8342,232343,2,0,6126,0,0,0,0,0,0,0,0,0,0,173,247,1,0,0,0,0,0,0,0
2021-08-29,16687,16515,34,0,13496,1386,25,0,161,140,7,0,713,12645,1,0,2221,0,0,0,0,0,0,0,0,0,0,96,123,1,0,0,0,0,0,0,0
2021-08-30,390509,600664,60,0,352108,74676,37,0,11490,7415,10,0,16939,508471,10,0,9784,0,0,0,0,0,0,0,0,0,0,188,318,3,0,0,0,0,0,0,0
2021-08-31,248586,531261,67,0,207195,71868,40,0,10469,7399,11,0,15093,436067,5,0,15620,0,0,0,0,0,0,0,0,0,0,209,307,11,0,0,0,0,0,0,0
2021-09-01,179334,535917,77,1,138983,204014,62,1,10961,7789,5,0,11963,306573,5,0,17230,1,0,0,0,0,0,0,0,0,0,197,311,4,0,0,0,0,0,0,0
2021-09-02,187031,500930,98,1,145532,154333,82,1,11484,8879,13,0,11471,319019,1,0,18365,1,0,0,0,0,0,0,0,0,0,179,334,1,0,0,0,0,0,0,0
2021-09-03,234298,700265,52,0,190412,273805,37,0,14426,14783,12,0,12453,394564,1,0,16836,0,0,0,0,0,0,0,0,0,0,171,277,2,0,0,0,0,0,0,0
2021-09-04,119380,261641,27,0,95947,80546,24,0,10227,9367,1,0,4060,162512,0,0,9026,0,0,0,0,0,0,0,0,0,0,120,190,2,0,0,0,0,0,0,0
2021-09-05,9000,8855,18,0,5235,4965,11,0,923,912,2,0,171,238,1,0,2594,0,0,0,0,0,0,0,0,0,0,77,146,4,0,0,0,0,0,0,0
2021-09-06,744508,635709,53,0,671904,352999,47,0,58995,262904,3,0,4093,10175,1,0,9334,0,0,0,0,0,0,0,0,0,0,182,297,2,0,0,0,0,0,0,0
2021-09-07,575420,422388,70,0,514848,264648,51,0,45157,135687,15,0,3520,10095,2,0,11688,0,0,0,0,0,0,0,0,0,0,207,270,2,0,0,0,0,0,0,0
2021-09-08,386750,308284,62,0,331910,203474,41,0,39812,85455,14,0,2558,6802,3,0,12287,2,0,0,0,0,0,0,0,0,0,183,266,2,0,0,0,0,0,0,0
2021-09-09,440781,293243,59,0,373912,196981,43,0,52797,77963,9,0,2220,6413,5,0,11658,0,0,0,0,0,0,0,0,0,0,194,228,2,0,0,0,0,0,0,0
2021-09-10,653689,419033,75,0,538202,290319,55,0,102243,109917,12,0,2224,7747,2,0,10807,3,0,0,0,0,0,0,0,0,0,213,243,3,0,0,0,0,0,0,0
2021-09-11,329168,213298,44,0,254568,143287,21,0,63914,58285,13,0,678,1764,8,0,9784,0,0,0,0,0,0,0,0,0,0,224,178,2,0,0,0,0,0,0,0
2021-09-12,22435,26199,20,0,15022,17156,12,0,4055,5830,5,0,302,138,3,0,2960,0,0,0,0,0,0,0,0,0,0,96,115,0,0,0,0,0,0,0,0
2021-09-13,828583,424035,63,0,434092,398831,42,0,386190,15700,9,0,842,1927,3,0,7342,3,0,0,0,0,0,0,0,0,0,117,235,6,0,0,0,0,0,0,0
2021-09-14,602762,225717,79,2,337686,202837,57,2,254026,9920,13,0,568,2404,3,0,10309,2,0,0,0,0,0,0,0,0,0,173,247,4,0,0,0,0,0,0,0
2021-09-15,376997,441111,74,0,222794,409966,51,0,143346,18827,11,0,536,1953,10,0,10133,0,0,0,0,0,0,0,0,0,0,188,232,2,0,0,0,0,0,0,0
2021-09-16,431302,314860,56,2,247413,286248,35,2,173307,16208,11,0,420,2197,3,0,9986,6,0,0,0,0,0,0,0,0,0,176,221,1,0,0,0,0,0,0,0
2021-09-17,661617,446184,63,0,348580,372892,29,0,300414,57992,20,0,754,3374,5,0,11706,9,0,0,0,0,0,0,0,0,0,163,220,0,0,0,0,0,0,0,0
2021-09-18,393023,191253,44,0,182111,158262,26,0,205567,27126,6,0,265,733,5,0,4912,1,0,0,0,0,0,0,0,0,0,168,220,6,0,0,0,0,0,0,0
2021-09-19,21668,26471,22,0,10989,24409,10,0,10282,1669,6,0,140,80,1,0,206,0,0,0,0,0,0,0,0,0,0,51,107,5,0,0,0,0,0,0,0
2021-09-20,30404,14787,47,0,11438,11875,32,0,18769,2553,4,0,90,221,5,0,50,0,0,0,0,0,0,0,0,0,0,57,88,6,0,0,0,0,0,0,0
2021-09-21,7003,5107,48,0,3031,4004,29,0,3784,801,12,0,90,202,3,0,20,1,0,0,0,0,0,0,0,0,0,78,80,3,0,0,0,0,0,0,0
2021-09-22,28091,16889,64,0,12599,13205,50,0,15079,3109,9,0,124,200,3,0,138,1,0,0,0,0,0,0,0,0,0,151,237,1,0,0,0,0,0,0,0
2021-09-23,562401,378037,77,1,260642,293949,43,1,296129,76794,22,0,544,2105,4,0,4951,2,0,0,0,0,0,0,0,0,0,135,238,6,0,0,0,0,0,0,0
2021-09-24,617762,416437,68,0,286355,335735,46,0,326045,73098,18,0,585,2718,3,0,4568,0,0,0,0,0,0,0,0,0,0,209,318,1,0,0,0,0,0,0,0
2021-09-25,313754,216541,57,1,133519,180876,39,1,179035,33997,13,0,155,603,0,0,915,1,0,0,0,0,0,0,0,0,0,130,150,4,0,0,0,0,0,0,0
2021-09-26,26749,24464,44,1,12404,21856,33,1,13462,1653,1,0,43,112,9,0,751,0,0,0,0,0,0,0,0,0,0,89,92,1,0,0,0,0,0,0,0
2021-09-27,417866,713224,109,1,206851,433097,88,1,206666,274194,13,0,381,1862,5,0,3863,3,0,0,0,0,0,0,0,0,0,105,208,0,0,0,0,0,0,0,0
2021-09-28,258085,691701,101,1,117149,463191,77,1,136998,221814,11,0,392,3055,7,0,3418,3,0,0,0,0,0,0,0,0,0,128,223,3,0,0,0,0,0,0,0
2021-09-29,232235,527889,143,1,106908,375617,106,1,120313,144096,8,0,533,3616,16,0,4351,4,0,0,0,0,0,0,0,0,0,130,209,9,0,0,0,0,0,0,0
2021-09-30,344893,543430,123,2,161998,384431,99,2,178531,141066,12,0,646,14141,6,0,3603,3,0,0,0,0,0,0,0,0,0,115,189,3,0,0,0,0,0,0,0
2021-10-01,237331,862813,163,1,92974,618674,136,0,140995,205292,14,1,606,36133,7,0,2674,4,0,0,0,0,0,0,0,0,0,82,40,2,0,0,0,0,0,0,0
2021-10-02,125008,408001,73,0,46955,288433,57,0,75979,114927,8,0,93,2638,6,0,1947,0,0,0,0,0,0,0,0,0,0,34,56,2,0,0,0,0,0,0,0
2021-10-03,3611,33806,62,1,867,25089,46,1,2568,8363,8,0,32,175,3,0,96,0,0,0,0,0,0,0,0,0,0,48,83,5,0,0,0,0,0,0,0
2021-10-04,25904,210910,144,1,6417,181716,107,1,18917,8979,16,0,251,19842,18,0,250,2,0,0,0,0,0,0,0,0,0,69,123,1,0,0,0,0,0,0,0
2021-10-05,45674,767713,149,0,12942,680154,123,0,29022,29733,16,0,785,54843,5,0,2804,3,0,0,0,0,0,0,0,0,0,121,179,2,0,0,0,0,0,0,0
2021-10-06,37573,512257,143,0,12679,452897,129,0,21193,23580,9,0,780,32813,3,0,2825,1,0,0,0,0,0,0,0,0,0,96,142,1,0,0,0,0,0,0,0
2021-10-07,37346,712249,124,1,13734,643382,108,1,20366,28569,9,0,662,37664,3,0,2473,0,0,0,0,0,0,0,0,0,0,111,161,4,0,0,0,0,0,0,0
2021-10-08,45645,1100665,126,1,16595,973290,96,1,25841,73538,12,0,796,51318,8,0,2234,4,0,0,0,0,0,0,0,0,0,179,285,6,0,0,0,0,0,0,0
2021-10-09,11178,104671,116,1,2157,90025,79,1,8312,10713,21,0,171,3321,8,0,431,3,0,0,0,0,0,0,0,0,0,107,181,5,0,0,0,0,0,0,0
2021-10-10,2917,18564,71,0,630,14996,57,0,1898,1874,6,0,46,1303,3,0,290,0,0,0,0,0,0,0,0,0,0,53,101,5,0,0,0,0,0,0,0
2021-10-11,93959,166996,124,0,8972,98513,93,0,84498,61013,14,0,198,7132,4,0,159,0,0,0,0,0,0,0,0,0,0,132,179,13,0,0,0,0,0,0,0
2021-10-12,107088,602256,886,0,19181,462461,805,0,85231,111544,55,0,481,26020,9,0,2071,2,0,0,0,0,0,0,0,0,0,124,160,15,0,0,0,0,0,0,0
2021-10-13,58060,412659,1522,0,17977,310072,1464,0,37403,77579,22,0,494,22737,14,0,2089,0,0,0,0,0,0,0,0,0,0,97,182,22,0,0,0,0,0,0,0
2021-10-14,55431,458929,1893,1,18551,349350,1832,1,34775,87460,20,0,437,20434,11,0,1479,0,0,0,0,0,0,0,0,0,0,189,206,30,0,0,0,0,0,0,0
2021-10-15,90023,722051,2483,0,23090,519108,2412,0,64168,173779,31,0,536,26951,20,0,2076,3,0,0,0,0,0,0,0,0,0,153,137,17,0,0,0,0,0,0,0
2021-10-16,64686,355985,208,0,11180,238988,184,0,52368,105539,10,0,154,10498,5,0,833,1,0,0,0,0,0,0,0,0,0,151,127,8,0,0,0,0,0,0,0
2021-10-17,2081,20048,73,0,1048,13816,49,0,449,5439,4,0,12,258,3,0,501,0,0,0,0,0,0,0,0,0,0,71,34,17,0,0,0,0,0,0,0
2021-10-18,72267,631524,1623,0,59867,398241,1566,0,10511,217115,18,0,416,14725,16,0,1320,0,0,0,0,0,0,0,0,0,0,153,123,23,0,0,0,0,0,0,0
2021-10-19,37795,448024,2216,0,29356,292067,2171,0,6645,139216,17,0,447,15405,1,0,1211,3,0,0,0,0,0,0,0,0,0,136,125,24,0,0,0,0,0,0,0
2021-10-20,69331,325101,4480,0,61710,211762,4416,0,5726,87776,18,0,430,24124,11,0,1351,4,0,0,0,0,0,0,0,0,0,114,88,31,0,0,0,0,0,0,0
2021-10-21,60071,409708,6008,0,53119,266721,5960,0,5579,133322,24,0,307,8575,1,0,978,0,0,0,0,0,0,0,0,0,0,88,112,23,0,0,0,0,0,0,0
2021-10-22,66446,634982,6385,0,56581,380882,6255,0,7861,242885,85,0,412,9548,8,0,1525,3,0,0,0,0,0,0,0,0,0,67,142,34,0,0,0,0,0,0,0
2021-10-23,51750,334719,746,1,47101,182992,657,1,4002,148335,56,0,81,2796,2,0,508,3,0,0,0,0,0,0,0,0,0,58,88,28,0,0,0,0,0,0,0
2021-10-24,3968,17190,128,0,3042,9900,68,0,348,6588,38,0,16,120,6,0,534,0,0,0,0,0,0,0,0,0,0,28,48,16,0,0,0,0,0,0,0
2021-10-25,78761,434152,9363,0,69899,220482,9158,0,7348,205974,148,0,241,6352,9,0,1223,8,0,0,0,0,0,0,0,0,0,50,121,40,0,0,0,0,0,0,0
2021-10-26,41493,282157,13305,0,32628,143469,13123,0,7199,130235,142,0,301,7077,4,0,1287,4,0,0,0,0,0,0,0,0,0,78,89,32,0,0,0,0,0,0,0
2021-10-27,77989,259499,13658,0,69686,129780,13459,0,6946,122020,152,0,229,6517,7,0,1058,7,0,0,0,0,0,0,0,0,0,70,124,33,0,0,0,0,0,0,0
2021-10-28,63487,624711,9998,1,54270,295186,9464,1,7770,321514,491,0,344,6875,3,0,1038,4,0,0,0,0,0,0,0,0,0,65,98,36,0,0,0,0,0,0,0
2021-10-29,60956,703273,10650,0,48772,316432,10271,0,10436,377086,334,0,273,8227,4,0,1405,8,0,0,0,0,0,0,0,0,0,70,123,33,0,0,0,0,0,0,0
2021-10-30,36715,359167,3619,1,30643,149388,3473,1,5418,207556,112,0,70,1628,6,0,513,2,0,0,0,0,0,0,0,0,0,71,82,26,0,0,0,0,0,0,0
2021-10-31,3063,21529,374,0,2229,10295,296,0,501,10836,51,0,15,85,1,0,281,1,0,0,0,0,0,0,0,0,0,37,32,25,0,0,0,0,0,0,0
2021-11-01,83512,119888,35004,1,71997,51084,26904,1,10712,66269,8015,0,160,1841,1,0,590,51,0,0,0,0,0,0,0,0,0,53,104,33,0,0,0,0,0,0,0
2021-11-02,42948,88297,57231,1,34170,36049,52317,1,8024,49656,4808,0,218,2003,6,0,464,64,0,0,0,0,0,0,0,0,0,72,125,36,0,0,0,0,0,0,0
2021-11-03,65379,76771,58011,0,57807,34206,53735,0,6586,40165,4182,0,250,1638,1,0,669,64,0,0,0,0,0,0,0,0,0,67,93,29,0,0,0,0,0,0,0
2021-11-04,60981,125041,45656,0,53712,54034,40967,0,6230,68665,4567,0,211,1482,1,0,766,85,0,0,0,0,0,0,0,0,0,62,94,36,0,0,0,0,0,0,0
2021-11-05,71819,163393,59176,0,62416,69870,52513,0,8478,90360,6500,0,198,2370,4,0,654,129,0,0,0,0,0,0,0,0,0,73,139,30,0,0,0,0,0,0,0
2021-11-06,45672,63377,22581,1,41843,28412,20041,1,3551,34272,2500,0,31,405,0,0,188,21,0,0,0,0,0,0,0,0,0,59,100,19,0,0,0,0,0,0,0
2021-11-07,2270,4563,847,0,1881,1744,624,0,252,2596,193,0,9,66,1,0,109,14,0,0,0,0,0,0,0,0,0,19,48,15,0,0,0,0,0,0,0
2021-11-08,117174,164635,185036,1,106636,70318,80586,1,9727,92440,103934,0,98,1110,1,0,678,470,0,0,0,0,0,0,0,0,0,35,89,45,0,0,0,0,0,0,0
2021-11-09,46370,126768,101686,1,38368,37204,66981,1,7424,87922,34309,0,91,1104,6,0,436,352,0,0,0,0,0,0,0,0,0,51,102,38,0,0,0,0,0,0,0
2021-11-10,69162,108044,96480,0,62628,60450,70772,0,5882,45877,24847,0,72,1103,3,0,530,823,0,0,0,0,0,0,0,0,0,50,84,35,0,0,0,0,0,0,0
2021-11-11,64691,109384,108854,0,57972,57899,61475,0,6147,49947,46409,0,81,1016,5,0,451,920,0,0,0,0,0,0,0,0,0,40,71,45,0,0,0,0,0,0,0
2021-11-12,78913,150286,145365,0,71070,67755,75002,0,7185,80451,69324,0,67,1448,8,0,530,982,0,0,0,0,0,0,0,0,0,61,102,49,0,0,0,0,0,0,0
2021-11-13,55632,101585,51159,1,52243,46242,23508,1,3196,54883,27535,0,8,240,0,0,139,87,0,0,0,0,0,0,0,0,0,46,81,29,0,0,0,0,0,0,0
2021-11-14,2406,3455,2425,1,1791,2337,955,1,504,1017,1248,0,9,23,0,0,49,195,0,0,0,0,0,0,0,0,0,53,29,27,0,0,0,0,0,0,0
2021-11-15,62707,89321,165608,3,55192,64807,119622,1,7060,23438,45234,1,63,633,4,1,345,694,0,0,0,0,0,0,0,0,0,47,98,54,0,0,0,0,0,0,0
